age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
37,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
40,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Columbia
46,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,40,United-States
47,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,40,United-States
39,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States
61,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,4386,0,15,United-States
36,Local-gov,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,Germany
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
59,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
50,Private,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico
27,Federal-gov,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
50,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States
34,Private,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States
48,Private,HS-grad,9,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,48,United-States
38,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States
45,Private,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,42,United-States
58,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
32,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
30,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,66,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States
54,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,?
33,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,Hong
30,Federal-gov,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
25,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,56,United-States
34,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines
19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States
17,Private,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,30,United-States
27,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
18,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
22,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
52,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,40,Jamaica
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
47,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
43,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
51,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,Cuba
34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,United-States
40,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
30,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,99,United-States
25,Private,Assoc-voc,11,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States
46,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States
32,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
61,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,4,United-States
35,Self-emp-inc,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
30,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
22,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States
28,Private,10th,6,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
32,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States
60,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States
24,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,2174,0,40,United-States
64,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,United-States
29,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Germany
51,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,United-States
43,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
38,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
17,Private,9th,5,Never-married,Other-service,Not-in-family,White,Male,0,0,6,United-States
56,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
34,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
72,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
44,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
25,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
56,Private,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
52,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,49,United-States
27,Private,HS-grad,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States
34,Private,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,55,United-States
62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
42,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
26,?,Some-college,10,Married-AF-spouse,?,Husband,Black,Male,0,0,38,United-States
20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
26,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,35,Mexico
70,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,12,United-States
42,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
31,?,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,1902,20,United-States
40,Federal-gov,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States
51,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States
19,?,12th,8,Married-civ-spouse,?,Other-relative,White,Female,15024,0,40,United-States
30,Federal-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
63,Private,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
46,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States
29,Private,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,0,0,25,United-States
41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China
30,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
28,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States
65,Without-pay,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,50,United-States
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Mexico
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States
45,Private,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,21,United-States
46,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,?
32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
28,Local-gov,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,Haiti
35,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
54,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,47,United-States
36,Private,10th,6,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
34,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
45,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,36,China
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
27,Self-emp-inc,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States
50,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
45,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States
28,Private,Assoc-voc,11,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,Ireland
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,United-States
37,Private,9th,5,Separated,Other-service,Unmarried,White,Female,0,0,25,United-States
59,Local-gov,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,25,Puerto-Rico
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1590,44,United-States
35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
66,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,20,United-States
30,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,25,United-States
66,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
40,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,2339,47,United-States
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States
28,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
33,Private,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
39,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
51,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,Vietnam
39,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
25,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
17,Private,10th,6,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States
34,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States
37,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Male,0,0,56,United-States
38,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,30,United-States
22,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,15,United-States
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
30,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
38,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
38,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
60,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Japan
26,Private,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,65,United-States
51,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
34,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
53,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States
27,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,50,United-States
40,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,2977,0,40,United-States
38,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
37,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
29,Self-emp-inc,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
64,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
20,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States
77,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States
61,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States
35,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
63,Private,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
71,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
19,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,84,United-States
22,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States
23,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
57,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States
26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3942,0,45,United-States
58,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
47,Private,Masters,14,Divorced,Sales,Not-in-family,White,Male,27828,0,60,United-States
33,?,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,20,United-States
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Italy
19,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
34,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
43,State-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
22,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
55,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States
22,Private,11th,7,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines
33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
31,Private,Prof-school,15,Divorced,Tech-support,Not-in-family,White,Female,0,0,35,United-States
53,?,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,0,0,2,United-States
20,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
20,Self-emp-inc,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States
22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States
31,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Female,0,0,50,United-States
45,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,50,United-States
41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
56,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States
48,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
53,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
26,Private,12th,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,0,0,40,Dominican-Republic
32,State-gov,11th,7,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
27,Local-gov,Assoc-acdm,12,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States
28,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States
47,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
74,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
23,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States
25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States
42,Private,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States
27,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,10,India
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,Germany
36,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Puerto-Rico
35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,?
62,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
52,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
35,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States
22,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
31,Self-emp-not-inc,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,0,0,60,United-States
26,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
56,State-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States
24,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States
35,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,25,United-States
42,Self-emp-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
41,Federal-gov,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,7298,0,40,United-States
39,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,8614,0,52,United-States
28,Private,10th,6,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
30,Private,Bachelors,13,Never-married,Other-service,Own-child,Black,Male,0,0,55,United-States
32,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States
21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,3,United-States
48,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,55,United-States
61,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
24,Private,Masters,14,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,?
69,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,16,United-States
43,Self-emp-not-inc,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,30,United-States
46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,Japan
56,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States
59,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
30,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,1876,45,United-States
29,Private,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,0,1590,40,?
66,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2267,40,United-States
52,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States
20,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
34,Local-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,15,United-States
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
37,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
51,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States
34,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States
31,Private,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States
19,Private,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,48,?
65,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
23,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,1573,30,Mexico
47,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
24,?,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States
36,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States
29,Private,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
46,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
25,Private,HS-grad,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
39,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
69,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States
28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States
48,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Dominican-Republic
50,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
50,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,1669,40,United-States
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
18,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States
40,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,8,United-States
70,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
59,Private,10th,6,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,Philippines
47,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,United-States
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
