row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
15908,34,Private,Bachelors,13,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,1564,60,United-States,2025-07-01T08:33:03.721651
15909,22,Local-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,53,United-States,2025-07-01T08:33:05.856591
15910,56,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:07.991544
15911,32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:10.126510
15912,24,?,Some-college,10,Never-married,?,Unmarried,White,Male,0,0,40,United-States,2025-07-01T08:33:12.261488
15913,26,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:33:14.396479
15914,32,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,1669,45,United-States,2025-07-01T08:33:16.531483
15915,58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Male,0,1876,40,United-States,2025-07-01T08:33:18.666499
15916,25,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,2025-07-01T08:33:20.801527
15917,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,2025-07-01T08:33:22.936569
15918,23,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:25.071622
15919,54,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:27.206689
15920,28,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T08:33:29.341767
15921,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:31.476859
15922,30,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,2025-07-01T08:33:33.611963
15923,23,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:35.747079
15924,42,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,2025-07-01T08:33:37.882209
15925,72,Private,10th,6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T08:33:40.017350
15926,21,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T08:33:42.152504
15927,37,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:33:44.287671
15928,54,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:33:46.422850
15929,58,Private,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,1980,45,United-States,2025-07-01T08:33:48.558042
15930,32,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,2025-07-01T08:33:50.693247
15931,65,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,2025-07-01T08:33:52.828464
15932,22,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,?,2025-07-01T08:33:54.963693
15933,52,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,2025-07-01T08:33:57.098935
15934,65,Private,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T08:33:59.234190
15935,33,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T08:34:01.369457
15936,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,6497,0,65,United-States,2025-07-01T08:34:03.504737
15937,27,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T08:34:05.640029
15938,34,State-gov,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,42,United-States,2025-07-01T08:34:07.775334
15939,53,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,2025-07-01T08:34:09.910652
15940,23,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,2025-07-01T08:34:12.045981
15941,43,State-gov,Doctorate,16,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T08:34:14.181324
15942,58,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908,0,40,United-States,2025-07-01T08:34:16.316679
15943,38,Private,10th,6,Separated,Adm-clerical,Unmarried,White,Male,0,3770,40,United-States,2025-07-01T08:34:18.452047
15944,26,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,2025-07-01T08:34:20.587427
15945,60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T08:34:22.722819
15946,28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,United-States,2025-07-01T08:34:24.858225
15947,33,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,2025-07-01T08:34:26.993642
15948,29,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T08:34:29.129073
15949,54,State-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T08:34:31.264515
15950,41,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,36,United-States,2025-07-01T08:34:33.399971
15951,63,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T08:34:35.535439
15952,31,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,27,United-States,2025-07-01T08:34:37.670919
15953,23,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,25,United-States,2025-07-01T08:34:39.806412
15954,31,Private,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,40,?,2025-07-01T08:34:41.941918
15955,41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-01T08:34:44.077436
15956,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T08:34:46.212966
15957,59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:34:48.348509
15958,23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,2025-07-01T08:34:50.484065
15959,24,Self-emp-not-inc,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,45,United-States,2025-07-01T08:34:52.619633
15960,67,Self-emp-not-inc,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T08:34:54.755214
15961,65,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T08:34:56.890807
15962,47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T08:34:59.026413
15963,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala,2025-07-01T08:35:01.162031
15964,38,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-01T08:35:03.297662
15965,55,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T08:35:05.433305
15966,39,Private,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,1506,0,40,United-States,2025-07-01T08:35:07.568961
15967,24,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,50,Portugal,2025-07-01T08:35:09.704630
15968,24,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Thailand,2025-07-01T08:35:11.840310
15969,38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,2025-07-01T08:35:13.976004
15970,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,2025-07-01T08:35:16.111710
15971,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T08:35:18.247428
15972,63,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T08:35:20.383159
15973,18,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T08:35:22.518903
15974,36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T08:35:24.654659
15975,41,Private,Bachelors,13,Divorced,Transport-moving,Own-child,Black,Male,6497,0,40,United-States,2025-07-01T08:35:26.790428
15976,57,Private,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:35:28.926209
15977,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:35:31.062002
15978,44,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,1504,40,United-States,2025-07-01T08:35:33.197808
15979,25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,0,0,40,China,2025-07-01T08:35:35.333627
15980,48,Private,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T08:35:37.469458
15981,20,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,2025-07-01T08:35:39.605302
15982,74,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,2025-07-01T08:35:41.741158
15983,44,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:35:43.877027
15984,26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,2025-07-01T08:35:46.012908
15985,54,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-01T08:35:48.148802
15986,39,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,2025-07-01T08:35:50.284708
15987,38,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,7443,0,40,United-States,2025-07-01T08:35:52.420627
15988,18,Private,10th,6,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,2025-07-01T08:35:54.556558
15989,32,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Other,Female,0,0,40,?,2025-07-01T08:35:56.692502
15990,24,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-01T08:35:58.828458
15991,19,Self-emp-not-inc,9th,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico,2025-07-01T08:36:00.964427
15992,28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T08:36:03.100408
15993,28,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Other,Male,0,0,30,United-States,2025-07-01T08:36:05.236402
15994,49,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:36:07.372408
15995,50,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:36:09.508427
15996,63,Private,HS-grad,9,Widowed,Machine-op-inspct,Other-relative,Black,Female,0,0,40,Haiti,2025-07-01T08:36:11.644458
15997,58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-01T08:36:13.780502
15998,68,Self-emp-inc,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,15,United-States,2025-07-01T08:36:15.916558
15999,41,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,2025-07-01T08:36:18.052627
16000,21,?,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:36:20.188708
16001,27,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,50,United-States,2025-07-01T08:36:22.324802
16002,24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:36:24.460908
16003,50,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-01T08:36:26.597027
16004,47,Private,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,44,United-States,2025-07-01T08:36:28.733159
16005,64,?,HS-grad,9,Divorced,?,Not-in-family,White,Male,8614,0,40,United-States,2025-07-01T08:36:30.869302
16006,54,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,2025-07-01T08:36:33.005459
16007,28,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,2025-07-01T08:36:35.141627
16008,26,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:36:37.277809
16009,35,State-gov,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,42,United-States,2025-07-01T08:36:39.414002
16010,48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2885,0,15,United-States,2025-07-01T08:36:41.550209
16011,50,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,3942,0,40,United-States,2025-07-01T08:36:43.686427
16012,39,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:36:45.822659
16013,46,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T08:36:47.958902
16014,41,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,48,United-States,2025-07-01T08:36:50.095159
16015,24,Private,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,2580,0,40,United-States,2025-07-01T08:36:52.231427
16016,57,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:36:54.367708
16017,32,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Columbia,2025-07-01T08:36:56.504002
16018,41,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,India,2025-07-01T08:36:58.640308
16019,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:37:00.776627
16020,41,?,Assoc-voc,11,Divorced,?,Not-in-family,White,Male,0,0,80,United-States,2025-07-01T08:37:02.912958
16021,69,Private,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,Black,Female,2964,0,40,United-States,2025-07-01T08:37:05.049302
16022,22,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,2025-07-01T08:37:07.185658
16023,45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,United-States,2025-07-01T08:37:09.322026
16024,33,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T08:37:11.458407
16025,57,Private,Some-college,10,Separated,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:37:13.594801
16026,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1902,65,United-States,2025-07-01T08:37:15.731207
16027,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T08:37:17.867625
16028,48,Self-emp-not-inc,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,2025-07-01T08:37:20.004056
16029,38,Local-gov,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,2025-07-01T08:37:22.140500
16030,26,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T08:37:24.276956
16031,24,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-01T08:37:26.413424
16032,35,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,20,United-States,2025-07-01T08:37:28.549905
16033,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,75,United-States,2025-07-01T08:37:30.686398
16034,42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:37:32.822904
16035,37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T08:37:34.959423
16036,37,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T08:37:37.095953
16037,28,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,80,?,2025-07-01T08:37:39.232497
16038,22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:37:41.369052
16039,24,Private,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Germany,2025-07-01T08:37:43.505620
16040,45,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T08:37:45.642201
16041,29,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T08:37:47.778794
16042,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,2025-07-01T08:37:49.915400
16043,24,Federal-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:37:52.052018
16044,25,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-01T08:37:54.188648
16045,58,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,32,United-States,2025-07-01T08:37:56.325291
16046,28,Self-emp-inc,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T08:37:58.461947
16047,58,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T08:38:00.598615
16048,18,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,2025-07-01T08:38:02.735295
16049,59,Private,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Puerto-Rico,2025-07-01T08:38:04.871988
16050,39,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T08:38:07.008693
16051,53,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T08:38:09.145411
16052,54,Private,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Female,0,0,65,United-States,2025-07-01T08:38:11.282141
16053,51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,2025-07-01T08:38:13.418884
16054,59,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7298,0,55,United-States,2025-07-01T08:38:15.555639
16055,42,State-gov,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:38:17.692406
16056,36,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T08:38:19.829186
16057,37,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T08:38:21.965979
16058,32,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T08:38:24.102784
16059,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,2025-07-01T08:38:26.239601
16060,19,Private,HS-grad,9,Separated,Adm-clerical,Own-child,White,Female,0,0,30,United-States,2025-07-01T08:38:28.376431
16061,55,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,2025-07-01T08:38:30.513273
16062,30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:38:32.650128
16063,27,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T08:38:34.786995
16064,65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,2025-07-01T08:38:36.923875
16065,44,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,United-States,2025-07-01T08:38:39.060767
16066,23,?,5th-6th,3,Never-married,?,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T08:38:41.197672
16067,32,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,2025-07-01T08:38:43.334589
16068,60,Private,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,United-States,2025-07-01T08:38:45.471518
16069,28,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,2025-07-01T08:38:47.608460
16070,44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,2025-07-01T08:38:49.745414
16071,29,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,16,United-States,2025-07-01T08:38:51.882381
16072,57,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T08:38:54.019360
16073,41,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T08:38:56.156352
16074,34,Self-emp-not-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,2025-07-01T08:38:58.293356
16075,44,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,2025-07-01T08:39:00.430373
16076,44,Private,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:39:02.567402
16077,57,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,22,United-States,2025-07-01T08:39:04.704443
16078,37,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T08:39:06.841497
16079,35,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States,2025-07-01T08:39:08.978563
16080,51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,?,2025-07-01T08:39:11.115642
16081,27,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T08:39:13.252733
16082,41,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3103,0,40,United-States,2025-07-01T08:39:15.389837
16083,28,?,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,8,United-States,2025-07-01T08:39:17.526953
16084,37,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2025-07-01T08:39:19.664081
16085,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,2025-07-01T08:39:21.801222
16086,24,State-gov,7th-8th,4,Never-married,Tech-support,Unmarried,White,Female,0,0,20,United-States,2025-07-01T08:39:23.938376
16087,53,Private,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T08:39:26.075541
16088,40,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,United-States,2025-07-01T08:39:28.212720
16089,54,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T08:39:30.349910
16090,22,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:39:32.487113
16091,44,Private,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,30,United-States,2025-07-01T08:39:34.624329
16092,43,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,Iran,2025-07-01T08:39:36.761557
16093,58,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,2025-07-01T08:39:38.898797
16094,59,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,2025-07-01T08:39:41.036050
16095,31,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T08:39:43.173315
16096,35,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-01T08:39:45.310593
16097,17,Private,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,2025-07-01T08:39:47.447883
16098,45,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,2025-07-01T08:39:49.585185
16099,40,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:39:51.722500
16100,35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,2025-07-01T08:39:53.859828
16101,25,Federal-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T08:39:55.997167
16102,58,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:39:58.134520
16103,39,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T08:40:00.271884
16104,69,?,1st-4th,2,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,34,Philippines,2025-07-01T08:40:02.409261
16105,23,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,54,United-States,2025-07-01T08:40:04.546651
16106,32,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T08:40:06.684052
16107,48,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,2025-07-01T08:40:08.821467
16108,41,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Germany,2025-07-01T08:40:10.958893
16109,74,Private,9th,5,Widowed,Craft-repair,Not-in-family,White,Male,0,0,10,?,2025-07-01T08:40:13.096333
16110,43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T08:40:15.233784
16111,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,2025-07-01T08:40:17.371248
16112,24,Federal-gov,Bachelors,13,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T08:40:19.508724
