row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
2033,34,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:46.600000
2034,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:06:46.800000
2035,27,Private,11th,7,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,35,United-States,2025-07-01T00:06:47.000000
2036,23,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,2025-07-01T00:06:47.200000
2037,19,?,Some-college,10,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,0,0,40,United-States,2025-07-01T00:06:47.400000
2038,50,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,2025-07-01T00:06:47.600000
2039,49,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:47.800000
2040,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:48.000000
2041,23,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:06:48.200000
2042,61,Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States,2025-07-01T00:06:48.400000
2043,41,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,16,United-States,2025-07-01T00:06:48.600000
2044,27,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T00:06:48.800000
2045,53,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,2025-07-01T00:06:49.000000
2046,17,Self-emp-not-inc,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,2025-07-01T00:06:49.200000
2047,23,?,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T00:06:49.400000
2048,53,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:06:49.600000
2049,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,42,United-States,2025-07-01T00:06:49.800000
2050,24,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:06:50.000000
2051,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T00:06:50.200000
2052,53,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T00:06:50.400000
2053,18,Private,11th,7,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,2025-07-01T00:06:50.600000
2054,24,Private,Some-college,10,Never-married,Sales,Unmarried,White,Male,0,0,50,Mexico,2025-07-01T00:06:50.800000
2055,20,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:06:51.000000
2056,30,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:51.200000
2057,37,State-gov,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,2025-07-01T00:06:51.400000
2058,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:51.600000
2059,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,2025-07-01T00:06:51.800000
2060,20,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,2025-07-01T00:06:52.000000
2061,47,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,2025-07-01T00:06:52.200000
2062,20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,32,United-States,2025-07-01T00:06:52.400000
2063,22,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:06:52.600000
2064,42,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,2025-07-01T00:06:52.800000
2065,60,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:06:53.000000
2066,32,Private,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,40,Mexico,2025-07-01T00:06:53.200000
2067,46,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:53.400000
2068,66,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:06:53.600000
2069,37,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,30,United-States,2025-07-01T00:06:53.800000
2070,34,Private,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States,2025-07-01T00:06:54.000000
2071,45,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,46,United-States,2025-07-01T00:06:54.200000
2072,35,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:54.400000
2073,63,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:54.600000
2074,51,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:06:54.800000
2075,36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:55.000000
2076,25,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:06:55.200000
2077,51,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,2025-07-01T00:06:55.400000
2078,25,Self-emp-not-inc,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:06:55.600000
2079,19,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,45,United-States,2025-07-01T00:06:55.800000
2080,47,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T00:06:56.000000
2081,59,Local-gov,HS-grad,9,Separated,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T00:06:56.200000
2082,34,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:06:56.400000
2083,40,Private,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,60,United-States,2025-07-01T00:06:56.600000
2084,42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:06:56.800000
2085,28,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,17,Honduras,2025-07-01T00:06:57.000000
2086,37,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T00:06:57.200000
2087,51,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,2025-07-01T00:06:57.400000
2088,25,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,2025-07-01T00:06:57.600000
2089,31,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T00:06:57.800000
2090,37,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,44,United-States,2025-07-01T00:06:58.000000
2091,42,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T00:06:58.200000
2092,29,?,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:06:58.400000
2093,35,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T00:06:58.600000
2094,51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47,United-States,2025-07-01T00:06:58.800000
2095,22,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,36,United-States,2025-07-01T00:06:59.000000
2096,49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,2025-07-01T00:06:59.200000
2097,26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,16,Japan,2025-07-01T00:06:59.400000
2098,56,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,2025-07-01T00:06:59.600000
2099,52,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-01T00:06:59.800000
2100,61,Self-emp-not-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,?,2025-07-01T00:07:00.000000
2101,47,State-gov,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:07:00.200000
2102,52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:00.400000
2103,30,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:00.600000
2104,43,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,55,United-States,2025-07-01T00:07:00.800000
2105,35,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,?,2025-07-01T00:07:01.000000
2106,17,?,12th,8,Never-married,?,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:07:01.200000
2107,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,2025-07-01T00:07:01.400000
2108,26,Private,Some-college,10,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,0,0,35,Dominican-Republic,2025-07-01T00:07:01.600000
2109,58,Local-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:01.800000
2110,66,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5556,0,40,United-States,2025-07-01T00:07:02.000000
2111,30,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,2025-07-01T00:07:02.200000
2112,46,Private,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:02.400000
2113,45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,35,United-States,2025-07-01T00:07:02.600000
2114,57,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:02.800000
2115,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:07:03.000000
2116,21,State-gov,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,10,United-States,2025-07-01T00:07:03.200000
2117,37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1669,55,United-States,2025-07-01T00:07:03.400000
2118,45,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T00:07:03.600000
2119,61,?,Doctorate,16,Widowed,?,Not-in-family,White,Female,0,0,5,United-States,2025-07-01T00:07:03.800000
2120,39,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:07:04.000000
2121,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,53,United-States,2025-07-01T00:07:04.200000
2122,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:04.400000
2123,23,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,0,0,16,United-States,2025-07-01T00:07:04.600000
2124,25,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:07:04.800000
2125,47,Private,5th-6th,3,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,El-Salvador,2025-07-01T00:07:05.000000
2126,24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,2025-07-01T00:07:05.200000
2127,20,?,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,2025-07-01T00:07:05.400000
2128,35,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,2025-07-01T00:07:05.600000
2129,44,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,38,Jamaica,2025-07-01T00:07:05.800000
2130,47,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T00:07:06.000000
2131,28,State-gov,11th,7,Separated,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,2025-07-01T00:07:06.200000
2132,41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,2025-07-01T00:07:06.400000
2133,31,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:07:06.600000
2134,27,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,2025-07-01T00:07:06.800000
2135,47,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,2025-07-01T00:07:07.000000
2136,44,Private,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,2025-07-01T00:07:07.200000
2137,61,Private,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:07:07.400000
2138,42,Federal-gov,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,Puerto-Rico,2025-07-01T00:07:07.600000
2139,46,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,2025-07-01T00:07:07.800000
2140,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T00:07:08.000000
2141,54,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,0,38,United-States,2025-07-01T00:07:08.200000
2142,49,Private,HS-grad,9,Widowed,Tech-support,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:07:08.400000
2143,56,Local-gov,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:08.600000
2144,52,Private,Masters,14,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:08.800000
2145,34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Puerto-Rico,2025-07-01T00:07:09.000000
2146,25,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:09.200000
2147,18,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:09.400000
2148,58,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:09.600000
2149,31,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:07:09.800000
2150,29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,2025-07-01T00:07:10.000000
2151,28,Private,11th,7,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:07:10.200000
2152,30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T00:07:10.400000
2153,21,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States,2025-07-01T00:07:10.600000
2154,44,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,35,United-States,2025-07-01T00:07:10.800000
2155,75,Private,10th,6,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,70,United-States,2025-07-01T00:07:11.000000
2156,66,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:11.200000
2157,26,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:07:11.400000
2158,33,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T00:07:11.600000
2159,57,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,65,United-States,2025-07-01T00:07:11.800000
2160,47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Italy,2025-07-01T00:07:12.000000
2161,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,2025-07-01T00:07:12.200000
2162,21,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States,2025-07-01T00:07:12.400000
2163,17,Private,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,17,United-States,2025-07-01T00:07:12.600000
2164,61,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,55,United-States,2025-07-01T00:07:12.800000
2165,47,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,8,United-States,2025-07-01T00:07:13.000000
2166,22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,2025-07-01T00:07:13.200000
2167,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:13.400000
2168,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:13.600000
2169,32,Self-emp-not-inc,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,2025-07-01T00:07:13.800000
2170,59,Private,10th,6,Separated,Priv-house-serv,Not-in-family,Black,Female,0,0,30,United-States,2025-07-01T00:07:14.000000
2171,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T00:07:14.200000
2172,33,Private,HS-grad,9,Separated,Protective-serv,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:14.400000
2173,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:14.600000
2174,51,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:14.800000
2175,42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,2025-07-01T00:07:15.000000
2176,27,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-01T00:07:15.200000
2177,60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,2025-07-01T00:07:15.400000
2178,64,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T00:07:15.600000
2179,37,Private,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:15.800000
2180,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T00:07:16.000000
2181,36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,2025-07-01T00:07:16.200000
2182,34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,2025-07-01T00:07:16.400000
2183,41,Self-emp-not-inc,Masters,14,Divorced,Sales,Unmarried,White,Male,0,0,5,United-States,2025-07-01T00:07:16.600000
2184,35,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,75,United-States,2025-07-01T00:07:16.800000
2185,63,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,2025-07-01T00:07:17.000000
2186,46,Private,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,2025-07-01T00:07:17.200000
2187,47,Self-emp-not-inc,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:07:17.400000
2188,24,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,65,United-States,2025-07-01T00:07:17.600000
2189,29,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T00:07:17.800000
2190,74,Federal-gov,Some-college,10,Widowed,Transport-moving,Not-in-family,White,Female,0,0,18,United-States,2025-07-01T00:07:18.000000
2191,50,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,2025-07-01T00:07:18.200000
2192,22,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:07:18.400000
2193,48,Private,12th,8,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,2025-07-01T00:07:18.600000
2194,30,Private,9th,5,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,2025-07-01T00:07:18.800000
2195,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:19.000000
2196,39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:19.200000
2197,49,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:19.400000
2198,25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:19.600000
2199,50,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T00:07:19.800000
2200,44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:20.000000
2201,65,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,6767,0,60,United-States,2025-07-01T00:07:20.200000
2202,28,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,2025-07-01T00:07:20.400000
2203,55,Private,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:20.600000
2204,49,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,50,United-States,2025-07-01T00:07:20.800000
2205,31,Private,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,12,United-States,2025-07-01T00:07:21.000000
2206,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,2025-07-01T00:07:21.200000
2207,45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:21.400000
2208,35,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,2025-07-01T00:07:21.600000
2209,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,South,2025-07-01T00:07:21.800000
2210,49,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:07:22.000000
2211,39,?,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T00:07:22.200000
2212,27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,42,United-States,2025-07-01T00:07:22.400000
2213,42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:22.600000
2214,60,?,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,2025-07-01T00:07:22.800000
2215,64,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,1055,0,40,United-States,2025-07-01T00:07:23.000000
2216,33,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,2025-07-01T00:07:23.200000
2217,23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:07:23.400000
2218,45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T00:07:23.600000
2219,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T00:07:23.800000
2220,53,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,37,Mexico,2025-07-01T00:07:24.000000
2221,22,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T00:07:24.200000
2222,57,State-gov,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T00:07:24.400000
2223,20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,8,United-States,2025-07-01T00:07:24.600000
2224,23,Private,7th-8th,4,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:07:24.800000
2225,31,Private,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:07:25.000000
2226,23,State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,22,United-States,2025-07-01T00:07:25.200000
2227,30,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:25.400000
2228,32,Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T00:07:25.600000
2229,42,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,2025-07-01T00:07:25.800000
2230,51,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba,2025-07-01T00:07:26.000000
2231,59,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,2025-07-01T00:07:26.200000
2232,36,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,2025-07-01T00:07:26.400000
2233,45,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:07:26.600000
2234,35,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,2025-07-01T00:07:26.800000
2235,33,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:07:27.000000
2236,43,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:07:27.200000
2237,60,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,2025-07-01T00:07:27.400000
2238,37,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,2025-07-01T00:07:27.600000
