age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,2463,0,40,United-States,2025-07-03T00:14:21.493005
60,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,2025-07-03T00:14:22.738345
22,Private,Some-college,10,Never-married,Other-service,Other-relative,Black,Male,0,0,20,United-States,2025-07-03T00:14:23.983889
61,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:14:25.229636
25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-03T00:14:26.475587
46,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,2025-07-03T00:14:27.721740
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,England,2025-07-03T00:14:28.968096
43,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:14:30.214654
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States,2025-07-03T00:14:31.461414
68,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,0,0,20,United-States,2025-07-03T00:14:32.708376
31,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,2025-07-03T00:14:33.955540
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,2025-07-03T00:14:35.202905
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,48,United-States,2025-07-03T00:14:36.450471
50,?,Masters,14,Married-spouse-absent,?,Other-relative,White,Male,0,0,40,United-States,2025-07-03T00:14:37.698238
33,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,47,United-States,2025-07-03T00:14:38.946205
64,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-03T00:14:40.194373
20,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,2025-07-03T00:14:41.442741
30,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,36,United-States,2025-07-03T00:14:42.691308
22,?,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,United-States,2025-07-03T00:14:43.940075
43,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-03T00:14:45.189042
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:14:46.438208
17,Private,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,2025-07-03T00:14:47.687572
47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,75,Italy,2025-07-03T00:14:48.937135
41,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,2025-07-03T00:14:50.186897
56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-03T00:14:51.436856
64,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-03T00:14:52.687014
47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,2025-07-03T00:14:53.937369
48,Private,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,2025-07-03T00:14:55.187921
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,2025-07-03T00:14:56.438671
29,Private,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:14:57.689618
30,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:14:58.940761
32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,United-States,2025-07-03T00:15:00.192100
57,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,653,42,United-States,2025-07-03T00:15:01.443636
62,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:15:02.695368
39,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,24,United-States,2025-07-03T00:15:03.947296
43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,2025-07-03T00:15:05.199419
24,Self-emp-inc,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:15:06.451737
42,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,2025-07-03T00:15:07.704251
53,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,4386,0,40,United-States,2025-07-03T00:15:08.956959
26,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:15:10.209862
73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:11.462959
72,?,11th,7,Widowed,?,Not-in-family,White,Female,0,0,24,United-States,2025-07-03T00:15:12.716250
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:13.969735
25,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:15:15.223413
41,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,2025-07-03T00:15:16.477285
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,2025-07-03T00:15:17.731350
63,Private,HS-grad,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,6,United-States,2025-07-03T00:15:18.985609
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,2025-07-03T00:15:20.240059
35,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-03T00:15:21.494703
51,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:22.749538
62,Local-gov,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,2025-07-03T00:15:24.004566
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,United-States,2025-07-03T00:15:25.259785
43,Private,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:15:26.515196
40,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,2025-07-03T00:15:27.770798
37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-03T00:15:29.026592
39,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:30.282576
31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,18,United-States,2025-07-03T00:15:31.538751
61,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:15:32.795116
26,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,2025-07-03T00:15:34.051672
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-03T00:15:35.308417
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:15:36.565353
48,State-gov,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,50,United-States,2025-07-03T00:15:37.822478
34,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:15:39.079792
34,Local-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-03T00:15:40.337295
59,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:41.594988
34,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,2025-07-03T00:15:42.852869
49,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,56,United-States,2025-07-03T00:15:44.110938
18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-03T00:15:45.369196
43,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,2025-07-03T00:15:46.627641
48,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-03T00:15:47.886275
28,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,2025-07-03T00:15:49.145096
33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:50.404104
24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,2025-07-03T00:15:51.663300
21,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:15:52.922682
17,Private,11th,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,2025-07-03T00:15:54.182251
39,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-03T00:15:55.442007
29,Self-emp-not-inc,Bachelors,13,Separated,Prof-specialty,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:15:56.701949
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:15:57.962077
24,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,2025-07-03T00:15:59.222391
71,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,10605,0,40,United-States,2025-07-03T00:16:00.482890
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,2415,40,China,2025-07-03T00:16:01.743575
55,Private,5th-6th,3,Divorced,Other-service,Unmarried,Black,Male,0,0,25,United-States,2025-07-03T00:16:03.004445
41,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-03T00:16:04.265500
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,7,United-States,2025-07-03T00:16:05.526740
38,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-03T00:16:06.788165
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-03T00:16:08.049774
19,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,2025-07-03T00:16:09.311567
49,Private,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:16:10.573544
32,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,Philippines,2025-07-03T00:16:11.835705
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,2025-07-03T00:16:13.098049
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-03T00:16:14.360577
33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,60,United-States,2025-07-03T00:16:15.623288
63,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States,2025-07-03T00:16:16.886182
23,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,2025-07-03T00:16:18.149258
33,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,?,2025-07-03T00:16:19.412517
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,2025-07-03T00:16:20.675959
29,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,2174,0,45,United-States,2025-07-03T00:16:21.939582
48,?,Some-college,10,Divorced,?,Unmarried,Black,Female,0,0,30,United-States,2025-07-03T00:16:23.203387
35,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:16:24.467374
28,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,India,2025-07-03T00:16:25.731543
37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,2025-07-03T00:16:26.995893
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,2025-07-03T00:16:28.260424
40,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-03T00:16:29.525135
47,Private,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,55,United-States,2025-07-03T00:16:30.790028
22,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,2025-07-03T00:16:32.055101
30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-03T00:16:33.320354
28,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-03T00:16:34.585787
63,Local-gov,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,2025-07-03T00:16:35.851400
51,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,2025-07-03T00:16:37.117193
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,2025-07-03T00:16:38.383165
27,?,Assoc-acdm,12,Married-civ-spouse,?,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,2025-07-03T00:16:39.649317
35,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,2025-07-03T00:16:40.915648
46,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,2025-07-03T00:16:42.182157
37,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,52,United-States,2025-07-03T00:16:43.448846
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,United-States,2025-07-03T00:16:44.715712
37,Self-emp-not-inc,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,2025-07-03T00:16:45.982758
53,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-03T00:16:47.249981
27,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,2025-07-03T00:16:48.517382
38,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,2025-07-03T00:16:49.784961
53,Self-emp-not-inc,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,2025-07-03T00:16:51.052717
34,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:16:52.320650
23,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-03T00:16:53.588761
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,2025-07-03T00:16:54.857049
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,50,South,2025-07-03T00:16:56.125513
67,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,2025-07-03T00:16:57.394154
81,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,2025-07-03T00:16:58.662972
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,2025-07-03T00:16:59.931965
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,2025-07-03T00:17:01.201135
25,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,2025-07-03T00:17:02.470480
42,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,Mexico,2025-07-03T00:17:03.740001
38,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,2025-07-03T00:17:05.009697
64,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,5,United-States,2025-07-03T00:17:06.279569
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:07.549615
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:08.819837
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-03T00:17:10.090233
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,42,United-States,2025-07-03T00:17:11.360803
33,Private,1st-4th,2,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,0,0,40,Guatemala,2025-07-03T00:17:12.631548
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,2025-07-03T00:17:13.902467
19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,10,United-States,2025-07-03T00:17:15.173559
51,Local-gov,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:16.444826
23,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,2025-07-03T00:17:17.716266
37,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,44,United-States,2025-07-03T00:17:18.987879
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,2025-07-03T00:17:20.259666
47,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,25,United-States,2025-07-03T00:17:21.531625
41,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,40,United-States,2025-07-03T00:17:22.803757
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,2025-07-03T00:17:24.076062
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:17:25.348539
31,Private,Assoc-acdm,12,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,2025-07-03T00:17:26.621189
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,2025-07-03T00:17:27.894010
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:29.167004
18,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,2025-07-03T00:17:30.440169
20,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:31.713506
54,Local-gov,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,2025-07-03T00:17:32.987014
40,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-03T00:17:34.260693
36,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,45,United-States,2025-07-03T00:17:35.534543
43,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,2025-07-03T00:17:36.808564
44,Self-emp-not-inc,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,2025-07-03T00:17:38.082755
44,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-03T00:17:39.357117
43,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,2025-07-03T00:17:40.631649
51,Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,2025-07-03T00:17:41.906351
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,2025-07-03T00:17:43.181224
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:44.456265
41,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,?,2025-07-03T00:17:45.731477
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,2025-07-03T00:17:47.006857
33,Local-gov,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:17:48.282407
33,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:49.558126
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:50.834014
25,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-03T00:17:52.110070
32,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,2025-07-03T00:17:53.386295
32,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,2025-07-03T00:17:54.662688
36,Private,10th,6,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-03T00:17:55.939250
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-03T00:17:57.215979
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,2025-07-03T00:17:58.492876
35,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,2025-07-03T00:17:59.769941
55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,2025-07-03T00:18:01.047173
48,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,India,2025-07-03T00:18:02.324572
36,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,0,20,United-States,2025-07-03T00:18:03.602139
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,2025-07-03T00:18:04.879872
28,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,35,United-States,2025-07-03T00:18:06.157772
67,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,2392,40,United-States,2025-07-03T00:18:07.435839
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-03T00:18:08.714072
44,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,70,United-States,2025-07-03T00:18:09.992471
25,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:18:11.271037
21,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,4101,0,40,United-States,2025-07-03T00:18:12.549768
40,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,2025-07-03T00:18:13.828665
78,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,2964,0,40,United-States,2025-07-03T00:18:15.107728
34,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:18:16.386956
49,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,2025-07-03T00:18:17.666349
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-03T00:18:18.945907
23,?,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,United-States,2025-07-03T00:18:20.225630
60,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,42,United-States,2025-07-03T00:18:21.505518
45,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-03T00:18:22.785570
63,Private,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,2025-07-03T00:18:24.065787
41,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,35,United-States,2025-07-03T00:18:25.346168
47,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-03T00:18:26.626713
44,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-03T00:18:27.907422
51,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,3325,0,40,United-States,2025-07-03T00:18:29.188295
46,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1504,40,United-States,2025-07-03T00:18:30.469331
41,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-03T00:18:31.750530
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,2025-07-03T00:18:33.031893
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,2025-07-03T00:18:34.313419
35,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-03T00:18:35.595108
56,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-03T00:18:36.876959
45,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,2025-07-03T00:18:38.158973
48,Federal-gov,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,58,United-States,2025-07-03T00:18:39.441150
40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,40,United-States,2025-07-03T00:18:40.723488
39,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,2025-07-03T00:18:42.005989
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-03T00:18:43.288652
50,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,United-States,2025-07-03T00:18:44.571476
38,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-03T00:18:45.854462
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,60,United-States,2025-07-03T00:18:47.137610
31,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,2025-07-03T00:18:48.420919
58,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-03T00:18:49.704388
66,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-03T00:18:50.988019
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-03T00:18:52.271811
