age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
18,State-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,2025-07-01T07:26:54.705882
68,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T07:26:56.470588
35,Private,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T07:26:58.235294
42,Private,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,48,?,2025-07-01T07:27:00.000000
32,Private,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T07:27:01.764706
43,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-01T07:27:03.529412
30,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T07:27:05.294118
62,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,2829,0,24,United-States,2025-07-01T07:27:07.058824
38,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T07:27:08.823529
27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:27:10.588235
28,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Germany,2025-07-01T07:27:12.352941
26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:27:14.117647
21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,2025-07-01T07:27:15.882353
19,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,2025-07-01T07:27:17.647059
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,2025-07-01T07:27:19.411765
25,State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T07:27:21.176471
28,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Columbia,2025-07-01T07:27:22.941176
36,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,2025-07-01T07:27:24.705882
23,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,2025-07-01T07:27:26.470588
24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,2025-07-01T07:27:28.235294
23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T07:27:30.000000
24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,2025-07-01T07:27:31.764706
25,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,8,United-States,2025-07-01T07:27:33.529412
24,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:27:35.294118
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,62,United-States,2025-07-01T07:27:37.058824
26,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,45,?,2025-07-01T07:27:38.823529
62,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,2025-07-01T07:27:40.588235
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,2025-07-01T07:27:42.352941
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,2025-07-01T07:27:44.117647
31,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,880,45,United-States,2025-07-01T07:27:45.882353
34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T07:27:47.647059
65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,Mexico,2025-07-01T07:27:49.411765
42,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T07:27:51.176471
27,State-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,2025-07-01T07:27:52.941176
40,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Puerto-Rico,2025-07-01T07:27:54.705882
53,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T07:27:56.470588
54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T07:27:58.235294
30,State-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,2025-07-01T07:28:00.000000
59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T07:28:01.764706
42,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,2025-07-01T07:28:03.529412
23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T07:28:05.294118
28,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,2025-07-01T07:28:07.058824
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:28:08.823529
22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T07:28:10.588235
73,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,2025-07-01T07:28:12.352941
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,2025-07-01T07:28:14.117647
44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T07:28:15.882353
40,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:28:17.647059
37,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,37,United-States,2025-07-01T07:28:19.411765
39,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,2025-07-01T07:28:21.176471
49,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,2025-07-01T07:28:22.941176
44,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T07:28:24.705882
27,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Portugal,2025-07-01T07:28:26.470588
50,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T07:28:28.235294
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T07:28:30.000000
41,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T07:28:31.764706
55,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T07:28:33.529412
53,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,Puerto-Rico,2025-07-01T07:28:35.294118
53,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,2025-07-01T07:28:37.058824
31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,70,Taiwan,2025-07-01T07:28:38.823529
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:28:40.588235
30,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T07:28:42.352941
74,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,10,United-States,2025-07-01T07:28:44.117647
53,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T07:28:45.882353
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States,2025-07-01T07:28:47.647059
60,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Hungary,2025-07-01T07:28:49.411765
59,Private,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,2025-07-01T07:28:51.176471
37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T07:28:52.941176
47,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,2025-07-01T07:28:54.705882
49,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:28:56.470588
73,Local-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,11,United-States,2025-07-01T07:28:58.235294
58,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,2025-07-01T07:29:00.000000
18,?,11th,7,Never-married,?,Own-child,Black,Male,0,0,15,United-States,2025-07-01T07:29:01.764706
35,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,2025-07-01T07:29:03.529412
24,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,2025-07-01T07:29:05.294118
62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,2025-07-01T07:29:07.058824
58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T07:29:08.823529
51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,2025-07-01T07:29:10.588235
21,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-01T07:29:12.352941
30,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:29:14.117647
27,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,36,Canada,2025-07-01T07:29:15.882353
25,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,2025-07-01T07:29:17.647059
31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States,2025-07-01T07:29:19.411765
31,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,34,United-States,2025-07-01T07:29:21.176471
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,50,United-States,2025-07-01T07:29:22.941176
52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,2025-07-01T07:29:24.705882
30,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T07:29:26.470588
29,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,2025-07-01T07:29:28.235294
36,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:29:30.000000
54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-01T07:29:31.764706
59,Local-gov,Some-college,10,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:29:33.529412
55,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T07:29:35.294118
70,?,Assoc-voc,11,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T07:29:37.058824
22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-01T07:29:38.823529
42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T07:29:40.588235
36,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,2025-07-01T07:29:42.352941
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T07:29:44.117647
44,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:29:45.882353
22,?,HS-grad,9,Never-married,?,Unmarried,Black,Male,0,0,45,United-States,2025-07-01T07:29:47.647059
25,Private,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,2025-07-01T07:29:49.411765
31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,2025-07-01T07:29:51.176471
33,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:29:52.941176
54,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T07:29:54.705882
42,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T07:29:56.470588
49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,2025-07-01T07:29:58.235294
30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,2025-07-01T07:30:00.000000
54,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,2025-07-01T07:30:01.764706
39,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,2025-07-01T07:30:03.529412
24,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:30:05.294118
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,44,United-States,2025-07-01T07:30:07.058824
23,Private,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,30,United-States,2025-07-01T07:30:08.823529
54,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,2025-07-01T07:30:10.588235
23,Private,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T07:30:12.352941
39,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,2025-07-01T07:30:14.117647
23,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,2025-07-01T07:30:15.882353
67,?,HS-grad,9,Widowed,?,Other-relative,White,Female,0,0,8,United-States,2025-07-01T07:30:17.647059
19,?,11th,7,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,2025-07-01T07:30:19.411765
41,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,1902,40,United-States,2025-07-01T07:30:21.176471
32,Private,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T07:30:22.941176
57,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:30:24.705882
18,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,2025-07-01T07:30:26.470588
60,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,60,United-States,2025-07-01T07:30:28.235294
21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,2025-07-01T07:30:30.000000
53,Private,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Female,0,0,22,United-States,2025-07-01T07:30:31.764706
38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,2025-07-01T07:30:33.529412
21,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:30:35.294118
53,Private,Doctorate,16,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,2025-07-01T07:30:37.058824
24,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:30:38.823529
36,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-01T07:30:40.588235
29,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,60,United-States,2025-07-01T07:30:42.352941
23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:30:44.117647
44,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T07:30:45.882353
32,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,2025-07-01T07:30:47.647059
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T07:30:49.411765
41,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,27,United-States,2025-07-01T07:30:51.176471
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,2025-07-01T07:30:52.941176
57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,2025-07-01T07:30:54.705882
62,Private,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,10520,0,50,United-States,2025-07-01T07:30:56.470588
29,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:30:58.235294
19,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,2025-07-01T07:31:00.000000
35,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,2025-07-01T07:31:01.764706
52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T07:31:03.529412
28,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,2025-07-01T07:31:05.294118
38,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:31:07.058824
42,Private,Some-college,10,Widowed,Sales,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T07:31:08.823529
41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T07:31:10.588235
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,38,United-States,2025-07-01T07:31:12.352941
31,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,76,United-States,2025-07-01T07:31:14.117647
31,Private,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,Mexico,2025-07-01T07:31:15.882353
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T07:31:17.647059
18,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,2025-07-01T07:31:19.411765
57,Self-emp-not-inc,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,38,United-States,2025-07-01T07:31:21.176471
25,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,2025-07-01T07:31:22.941176
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T07:31:24.705882
27,Private,9th,5,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:31:26.470588
46,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,2025-07-01T07:31:28.235294
17,?,10th,6,Never-married,?,Own-child,White,Female,0,0,17,United-States,2025-07-01T07:31:30.000000
43,State-gov,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T07:31:31.764706
56,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T07:31:33.529412
19,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,2025-07-01T07:31:35.294118
20,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T07:31:37.058824
42,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T07:31:38.823529
90,Private,HS-grad,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,99,United-States,2025-07-01T07:31:40.588235
25,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States,2025-07-01T07:31:42.352941
27,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Jamaica,2025-07-01T07:31:44.117647
48,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,2025-07-01T07:31:45.882353
48,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T07:31:47.647059
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,2025-07-01T07:31:49.411765
46,Private,Bachelors,13,Widowed,Tech-support,Unmarried,White,Female,0,0,38,United-States,2025-07-01T07:31:51.176471
32,Private,5th-6th,3,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,40,United-States,2025-07-01T07:31:52.941176
22,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T07:31:54.705882
24,Private,Bachelors,13,Married-AF-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-01T07:31:56.470588
31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,2025-07-01T07:31:58.235294
20,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,2025-07-01T07:32:00.000000
28,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,2176,0,40,United-States,2025-07-01T07:32:01.764706
40,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T07:32:03.529412
39,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T07:32:05.294118
54,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T07:32:07.058824
59,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,2025-07-01T07:32:08.823529
17,Private,11th,7,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,2025-07-01T07:32:10.588235
25,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,80,United-States,2025-07-01T07:32:12.352941
49,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T07:32:14.117647
55,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,34095,0,60,United-States,2025-07-01T07:32:15.882353
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:32:17.647059
67,Private,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,16,United-States,2025-07-01T07:32:19.411765
28,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,2025-07-01T07:32:21.176471
35,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Canada,2025-07-01T07:32:22.941176
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,2025-07-01T07:32:24.705882
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,2025-07-01T07:32:26.470588
55,Private,Bachelors,13,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,2025-07-01T07:32:28.235294
45,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,78,United-States,2025-07-01T07:32:30.000000
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,2025-07-01T07:32:31.764706
45,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,2025-07-01T07:32:33.529412
45,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,England,2025-07-01T07:32:35.294118
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T07:32:37.058824
55,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,2025-07-01T07:32:38.823529
59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T07:32:40.588235
22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,2025-07-01T07:32:42.352941
46,Local-gov,Masters,14,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,35,United-States,2025-07-01T07:32:44.117647
23,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:32:45.882353
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T07:32:47.647059
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Germany,2025-07-01T07:32:49.411765
51,Private,11th,7,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,2025-07-01T07:32:51.176471
40,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T07:32:52.941176
24,State-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,12,United-States,2025-07-01T07:32:54.705882
20,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,72,United-States,2025-07-01T07:32:56.470588
44,Private,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,1831,0,50,United-States,2025-07-01T07:32:58.235294
26,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T07:33:00.000000
35,Local-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,2025-07-01T07:33:01.764706
23,Private,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,2025-07-01T07:33:03.529412
40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T07:33:05.294118
49,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T07:33:07.058824
32,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T07:33:08.823529
28,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T07:33:10.588235
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,2025-07-01T07:33:12.352941
