row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
15099,63,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,2025-07-01T00:50:20.703179
15100,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,2025-07-01T00:50:20.836533
15101,62,Self-emp-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,99999,0,40,United-States,2025-07-01T00:50:20.956403
15102,51,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,3103,0,30,United-States,2025-07-01T00:50:21.065985
15103,76,Local-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T00:50:21.168883
15104,50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,45,United-States,2025-07-01T00:50:21.268968
15105,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:21.370224
15106,44,Self-emp-inc,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States,2025-07-01T00:50:21.476588
15107,51,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:50:21.591791
15108,42,Local-gov,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,United-States,2025-07-01T00:50:21.719216
15109,43,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:21.861754
15110,53,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:22.021698
15111,29,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:22.200643
15112,41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:22.399430
15113,44,Federal-gov,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:50:22.618106
15114,35,Private,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,United-States,2025-07-01T00:50:22.855928
15115,27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:23.111387
15116,35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:23.382272
15117,60,Private,Assoc-voc,11,Widowed,Craft-repair,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T00:50:23.665757
15118,49,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,United-States,2025-07-01T00:50:23.958515
15119,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T00:50:24.256846
15120,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:24.556832
15121,31,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,2025-07-01T00:50:24.854485
15122,54,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,60,United-States,2025-07-01T00:50:25.145913
15123,57,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,2025-07-01T00:50:25.427470
15124,30,Private,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,2025-07-01T00:50:25.695906
15125,45,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,2025-07-01T00:50:25.948492
15126,41,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,42,United-States,2025-07-01T00:50:26.183132
15127,25,Private,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,2025-07-01T00:50:26.398444
15128,51,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:26.593818
15129,42,Private,5th-6th,3,Separated,Adm-clerical,Other-relative,White,Male,0,0,40,El-Salvador,2025-07-01T00:50:26.769439
15130,28,Private,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:50:26.926278
15131,47,?,10th,6,Married-civ-spouse,?,Wife,White,Female,0,0,20,Cuba,2025-07-01T00:50:27.066056
15132,53,Federal-gov,Bachelors,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,2025-07-01T00:50:27.191175
15133,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,50,United-States,2025-07-01T00:50:27.304618
15134,46,Private,11th,7,Married-civ-spouse,Other-service,Husband,Black,Male,7688,0,40,United-States,2025-07-01T00:50:27.409838
15135,25,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,2025-07-01T00:50:27.510612
15136,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:27.610897
15137,26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,2025-07-01T00:50:27.714668
15138,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:27.825760
15139,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:27.947719
15140,22,Private,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:50:28.083656
15141,32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,2025-07-01T00:50:28.236125
15142,33,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:50:28.407021
15143,31,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:28.597503
15144,43,Private,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,England,2025-07-01T00:50:28.807952
15145,26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:29.037951
15146,34,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:50:29.286304
15147,50,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-01T00:50:29.551084
15148,30,State-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T00:50:29.829706
15149,17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,2025-07-01T00:50:30.119039
15150,35,Local-gov,Masters,14,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,2025-07-01T00:50:30.415519
15151,29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:30.715300
15152,27,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,El-Salvador,2025-07-01T00:50:31.014405
15153,32,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,?,2025-07-01T00:50:31.308883
15154,34,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:50:31.594966
15155,32,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:31.869224
15156,47,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:50:32.128696
15157,40,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:32.371010
15158,26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:32.594480
15159,30,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Ireland,2025-07-01T00:50:32.798170
15160,54,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:32.981933
15161,53,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,2025-07-01T00:50:33.146417
15162,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,?,2025-07-01T00:50:33.293037
15163,43,Private,7th-8th,4,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:50:33.423921
15164,25,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,2025-07-01T00:50:33.541825
15165,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:33.650022
15166,57,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,2025-07-01T00:50:33.752171
15167,47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,34,United-States,2025-07-01T00:50:33.852174
15168,45,Private,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,United-States,2025-07-01T00:50:33.954017
15169,24,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:34.061614
15170,32,Self-emp-not-inc,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:34.178648
15171,25,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,2025-07-01T00:50:34.308426
15172,57,Private,5th-6th,3,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:34.453749
15173,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,2025-07-01T00:50:34.616796
15174,28,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Cuba,2025-07-01T00:50:34.799040
15175,27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,2025-07-01T00:50:35.001190
15176,28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T00:50:35.223159
15177,74,?,1st-4th,2,Married-civ-spouse,?,Husband,Black,Male,0,0,40,United-States,2025-07-01T00:50:35.464072
15178,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,42,Japan,2025-07-01T00:50:35.722297
15179,27,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,45,United-States,2025-07-01T00:50:35.995513
15180,61,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:36.280802
15181,25,Private,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,99,United-States,2025-07-01T00:50:36.574764
15182,28,Private,9th,5,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,24,United-States,2025-07-01T00:50:36.873651
15183,20,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:50:37.173523
15184,33,Private,Assoc-voc,11,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,2025-07-01T00:50:37.470397
15185,38,State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:37.760411
15186,31,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,25,United-States,2025-07-01T00:50:38.039977
15187,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,2025-07-01T00:50:38.305923
15188,43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-01T00:50:38.555619
15189,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T00:50:38.787085
15190,19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,0,0,30,United-States,2025-07-01T00:50:38.999065
15191,56,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:39.191084
15192,38,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:50:39.363457
15193,30,?,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,2025-07-01T00:50:39.517288
15194,22,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,United-States,2025-07-01T00:50:39.654416
15195,18,State-gov,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,2025-07-01T00:50:39.777348
15196,68,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T00:50:39.889157
15197,35,Private,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T00:50:39.993358
15198,42,Private,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,48,?,2025-07-01T00:50:40.093771
15199,32,Private,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:50:40.194365
15200,43,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,2025-07-01T00:50:40.299105
15201,30,Private,10th,6,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T00:50:40.411787
15202,62,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,2829,0,24,United-States,2025-07-01T00:50:40.535893
15203,38,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:40.674448
15204,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:50:40.829902
15205,28,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Germany,2025-07-01T00:50:41.004030
15206,26,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:41.197865
15207,21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,2025-07-01T00:50:41.411652
15208,19,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,2025-07-01T00:50:41.644842
15209,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,2025-07-01T00:50:41.896111
15210,25,State-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:50:42.163415
15211,28,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,Columbia,2025-07-01T00:50:42.444071
15212,36,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,2025-07-01T00:50:42.734863
15213,23,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Mexico,2025-07-01T00:50:43.032173
15214,24,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,2025-07-01T00:50:43.332120
15215,23,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:43.630721
15216,24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,2025-07-01T00:50:43.924043
15217,25,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,8,United-States,2025-07-01T00:50:44.208367
15218,24,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:44.480331
15219,30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,62,United-States,2025-07-01T00:50:44.737065
15220,26,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,45,?,2025-07-01T00:50:44.976309
15221,62,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:45.196498
15222,36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,33,United-States,2025-07-01T00:50:45.396826
15223,45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,2025-07-01T00:50:45.577281
15224,31,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,880,45,United-States,2025-07-01T00:50:45.738641
15225,34,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T00:50:45.882448
15226,65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,Mexico,2025-07-01T00:50:46.010941
15227,42,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T00:50:46.126972
15228,27,State-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,2025-07-01T00:50:46.233888
15229,40,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Female,0,0,40,Puerto-Rico,2025-07-01T00:50:46.335399
15230,53,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:46.435433
15231,54,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:46.537974
15232,30,State-gov,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,35,United-States,2025-07-01T00:50:46.646908
15233,59,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T00:50:46.765866
15234,42,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,2025-07-01T00:50:46.898078
15235,23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:47.046247
15236,28,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,2025-07-01T00:50:47.212439
15237,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:50:47.398002
15238,22,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,2025-07-01T00:50:47.603512
15239,73,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,2025-07-01T00:50:47.828749
15240,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,40,United-States,2025-07-01T00:50:48.072706
15241,44,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:48.333632
15242,40,Private,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:48.609097
15243,37,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,37,United-States,2025-07-01T00:50:48.896094
15244,39,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,2025-07-01T00:50:49.191153
15245,49,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,2025-07-01T00:50:49.490484
15246,44,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:50:49.790129
15247,27,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Portugal,2025-07-01T00:50:50.086114
15248,50,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:50.374613
15249,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:50.652097
15250,41,Private,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T00:50:50.915478
15251,55,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:51.162228
15252,53,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,Puerto-Rico,2025-07-01T00:50:51.390485
15253,53,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,2025-07-01T00:50:51.599121
15254,31,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,70,Taiwan,2025-07-01T00:50:51.787792
15255,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:51.956950
15256,30,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,2025-07-01T00:50:52.107824
15257,74,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,10,United-States,2025-07-01T00:50:52.242373
15258,53,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T00:50:52.363206
15259,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,47,United-States,2025-07-01T00:50:52.473480
15260,60,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Hungary,2025-07-01T00:50:52.576771
15261,59,Private,9th,5,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,Mexico,2025-07-01T00:50:52.676935
15262,37,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T00:50:52.777952
15263,47,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,2025-07-01T00:50:52.883768
15264,49,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:52.998138
15265,73,Local-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,11,United-States,2025-07-01T00:50:53.124476
15266,58,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,2025-07-01T00:50:53.265718
15267,18,?,11th,7,Never-married,?,Own-child,Black,Male,0,0,15,United-States,2025-07-01T00:50:53.424208
15268,35,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:50:53.601599
15269,24,State-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,2025-07-01T00:50:53.798793
15270,62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,2025-07-01T00:50:54.015903
15271,58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T00:50:54.252245
15272,51,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,2025-07-01T00:50:54.506372
15273,21,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:50:54.776124
15274,30,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:55.058723
15275,27,Private,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,36,Canada,2025-07-01T00:50:55.350873
15276,25,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,United-States,2025-07-01T00:50:55.648903
15277,31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States,2025-07-01T00:50:55.948902
15278,31,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,34,United-States,2025-07-01T00:50:56.246886
15279,44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,50,United-States,2025-07-01T00:50:56.538948
15280,52,Self-emp-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,2025-07-01T00:50:56.821417
15281,30,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:57.091005
15282,29,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,2025-07-01T00:50:57.344939
15283,36,Private,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:57.581068
15284,54,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:57.797952
15285,59,Local-gov,Some-college,10,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T00:50:57.994918
15286,55,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T00:50:58.172086
15287,70,?,Assoc-voc,11,Never-married,?,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T00:50:58.330367
15288,22,Private,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,2025-07-01T00:50:58.471425
15289,42,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T00:50:58.597608
15290,36,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,2025-07-01T00:50:58.711860
15291,32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:58.817600
15292,44,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T00:50:58.918585
15293,22,?,HS-grad,9,Never-married,?,Unmarried,Black,Male,0,0,45,United-States,2025-07-01T00:50:59.018762
15294,25,Private,11th,7,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,2025-07-01T00:50:59.122111
15295,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:59.232486
15296,33,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-01T00:50:59.353459
15297,54,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T00:50:59.488182
15298,42,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,2025-07-01T00:50:59.639255
15299,49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,2025-07-01T00:50:59.808631
15300,30,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,2025-07-01T00:50:59.997530
15301,54,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,2025-07-01T00:51:00.206393
15302,39,Private,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,2025-07-01T00:51:00.434869
