age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,timestamp
63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,12,United-States,2025-07-01T06:47:51.176471
26,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,2025-07-01T06:47:52.941176
58,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,2025-07-01T06:47:54.705882
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T06:47:56.470588
56,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T06:47:58.235294
55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States,2025-07-01T06:48:00.000000
28,Private,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,45,United-States,2025-07-01T06:48:01.764706
57,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,2025-07-01T06:48:03.529412
37,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T06:48:05.294118
44,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T06:48:07.058824
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:08.823529
42,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Germany,2025-07-01T06:48:10.588235
18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,2025-07-01T06:48:12.352941
57,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:14.117647
53,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,2025-07-01T06:48:15.882353
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,2025-07-01T06:48:17.647059
33,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,2025-07-01T06:48:19.411765
42,Private,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,2025-07-01T06:48:21.176471
70,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States,2025-07-01T06:48:22.941176
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,2025-07-01T06:48:24.705882
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:26.470588
28,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Nicaragua,2025-07-01T06:48:28.235294
72,Federal-gov,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,Canada,2025-07-01T06:48:30.000000
33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:31.764706
47,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,25,Philippines,2025-07-01T06:48:33.529412
48,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:35.294118
64,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,2025-07-01T06:48:37.058824
19,Private,11th,7,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,35,United-States,2025-07-01T06:48:38.823529
48,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,2025-07-01T06:48:40.588235
37,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,United-States,2025-07-01T06:48:42.352941
55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,35,United-States,2025-07-01T06:48:44.117647
24,Private,Masters,14,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,?,2025-07-01T06:48:45.882353
42,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T06:48:47.647059
43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,Canada,2025-07-01T06:48:49.411765
34,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,2025-07-01T06:48:51.176471
55,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,2025-07-01T06:48:52.941176
22,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-01T06:48:54.705882
39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,2025-07-01T06:48:56.470588
50,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,2025-07-01T06:48:58.235294
47,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,United-States,2025-07-01T06:49:00.000000
25,Private,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,2025-07-01T06:49:01.764706
52,Private,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,20,United-States,2025-07-01T06:49:03.529412
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T06:49:05.294118
37,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,2025-07-01T06:49:07.058824
73,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,2025-07-01T06:49:08.823529
50,Private,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,2025-07-01T06:49:10.588235
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,2025-07-01T06:49:12.352941
24,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,0,0,40,?,2025-07-01T06:49:14.117647
66,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,2025-07-01T06:49:15.882353
22,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,55,United-States,2025-07-01T06:49:17.647059
69,Local-gov,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,2025-07-01T06:49:19.411765
23,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:49:21.176471
55,Private,Bachelors,13,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,?,2025-07-01T06:49:22.941176
35,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,2025-07-01T06:49:24.705882
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,2025-07-01T06:49:26.470588
70,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,2025-07-01T06:49:28.235294
54,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,2025-07-01T06:49:30.000000
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,2025-07-01T06:49:31.764706
38,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,2025-07-01T06:49:33.529412
33,Private,7th-8th,4,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:49:35.294118
43,Private,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,26,United-States,2025-07-01T06:49:37.058824
60,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T06:49:38.823529
81,Self-emp-not-inc,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,3,Hungary,2025-07-01T06:49:40.588235
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,2025-07-01T06:49:42.352941
34,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T06:49:44.117647
46,Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,2025-07-01T06:49:45.882353
30,State-gov,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,84,United-States,2025-07-01T06:49:47.647059
23,?,HS-grad,9,Never-married,?,Other-relative,Asian-Pac-Islander,Female,0,0,20,South,2025-07-01T06:49:49.411765
29,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,2025-07-01T06:49:51.176471
51,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,2025-07-01T06:49:52.941176
31,Private,7th-8th,4,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,2025-07-01T06:49:54.705882
36,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36,United-States,2025-07-01T06:49:56.470588
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,22,United-States,2025-07-01T06:49:58.235294
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,2025-07-01T06:50:00.000000
28,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T06:50:01.764706
33,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T06:50:03.529412
40,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,2025-07-01T06:50:05.294118
27,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,2025-07-01T06:50:07.058824
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T06:50:08.823529
47,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,2025-07-01T06:50:10.588235
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,56,United-States,2025-07-01T06:50:12.352941
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,2025-07-01T06:50:14.117647
38,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,2025-07-01T06:50:15.882353
66,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,2025-07-01T06:50:17.647059
65,Local-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,2025-07-01T06:50:19.411765
30,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:50:21.176471
54,Private,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,43,United-States,2025-07-01T06:50:22.941176
49,Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T06:50:24.705882
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,United-States,2025-07-01T06:50:26.470588
48,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T06:50:28.235294
23,Private,5th-6th,3,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,12,Mexico,2025-07-01T06:50:30.000000
77,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Cuba,2025-07-01T06:50:31.764706
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,2025-07-01T06:50:33.529412
30,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,2025-07-01T06:50:35.294118
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,2025-07-01T06:50:37.058824
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Iran,2025-07-01T06:50:38.823529
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,2025-07-01T06:50:40.588235
66,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605,0,40,United-States,2025-07-01T06:50:42.352941
49,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,40,Puerto-Rico,2025-07-01T06:50:44.117647
52,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T06:50:45.882353
24,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,2025-07-01T06:50:47.647059
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,2025-07-01T06:50:49.411765
22,Private,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,2025-07-01T06:50:51.176471
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,2025-07-01T06:50:52.941176
39,Private,11th,7,Never-married,Prof-specialty,Unmarried,White,Female,0,0,30,Puerto-Rico,2025-07-01T06:50:54.705882
45,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,38,?,2025-07-01T06:50:56.470588
61,Local-gov,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,0,0,30,United-States,2025-07-01T06:50:58.235294
45,Private,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,2025-07-01T06:51:00.000000
36,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:51:01.764706
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,45,United-States,2025-07-01T06:51:03.529412
38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T06:51:05.294118
52,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,2025-07-01T06:51:07.058824
29,Federal-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,2025-07-01T06:51:08.823529
33,Private,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:51:10.588235
40,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:51:12.352941
34,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,2025-07-01T06:51:14.117647
46,Local-gov,Bachelors,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,50,United-States,2025-07-01T06:51:15.882353
44,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,45,United-States,2025-07-01T06:51:17.647059
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,13,United-States,2025-07-01T06:51:19.411765
44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T06:51:21.176471
40,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,2025-07-01T06:51:22.941176
20,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,2025-07-01T06:51:24.705882
24,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,2025-07-01T06:51:26.470588
76,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,17,United-States,2025-07-01T06:51:28.235294
20,Private,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,40,United-States,2025-07-01T06:51:30.000000
33,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:51:31.764706
31,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T06:51:33.529412
33,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,2025-07-01T06:51:35.294118
19,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,2025-07-01T06:51:37.058824
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,2025-07-01T06:51:38.823529
30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,2025-07-01T06:51:40.588235
48,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,2025-07-01T06:51:42.352941
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T06:51:44.117647
37,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T06:51:45.882353
54,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,United-States,2025-07-01T06:51:47.647059
42,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,42,United-States,2025-07-01T06:51:49.411765
28,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,2025-07-01T06:51:51.176471
42,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,2025-07-01T06:51:52.941176
60,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,2025-07-01T06:51:54.705882
76,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States,2025-07-01T06:51:56.470588
21,Private,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,2025-07-01T06:51:58.235294
29,Private,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:52:00.000000
43,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,2025-07-01T06:52:01.764706
44,Private,HS-grad,9,Divorced,Sales,Own-child,White,Male,0,0,38,United-States,2025-07-01T06:52:03.529412
45,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,4687,0,35,United-States,2025-07-01T06:52:05.294118
38,Private,Some-college,10,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T06:52:07.058824
28,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,2025-07-01T06:52:08.823529
29,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,2025-07-01T06:52:10.588235
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:52:12.352941
49,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,2025-07-01T06:52:14.117647
36,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,2025-07-01T06:52:15.882353
40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T06:52:17.647059
17,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,2025-07-01T06:52:19.411765
45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T06:52:21.176471
42,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,28,United-States,2025-07-01T06:52:22.941176
29,Private,Bachelors,13,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T06:52:24.705882
57,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,13,United-States,2025-07-01T06:52:26.470588
23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:52:28.235294
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Haiti,2025-07-01T06:52:30.000000
23,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,24,United-States,2025-07-01T06:52:31.764706
39,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:52:33.529412
34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T06:52:35.294118
43,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,2025-07-01T06:52:37.058824
25,State-gov,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:52:38.823529
40,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Puerto-Rico,2025-07-01T06:52:40.588235
52,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,2025-07-01T06:52:42.352941
48,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,36,United-States,2025-07-01T06:52:44.117647
37,Private,Assoc-voc,11,Never-married,Sales,Unmarried,Black,Female,0,0,6,United-States,2025-07-01T06:52:45.882353
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,2025-07-01T06:52:47.647059
33,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T06:52:49.411765
36,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,2025-07-01T06:52:51.176471
24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,10,United-States,2025-07-01T06:52:52.941176
42,Local-gov,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:52:54.705882
35,Self-emp-inc,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,2025-07-01T06:52:56.470588
40,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,22,United-States,2025-07-01T06:52:58.235294
50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,2025-07-01T06:53:00.000000
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T06:53:01.764706
22,Private,HS-grad,9,Never-married,Sales,Other-relative,Black,Male,0,0,40,?,2025-07-01T06:53:03.529412
57,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:05.294118
51,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:07.058824
61,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,35,Puerto-Rico,2025-07-01T06:53:08.823529
71,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,20,United-States,2025-07-01T06:53:10.588235
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:12.352941
38,Private,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,0,45,United-States,2025-07-01T06:53:14.117647
25,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,2025-07-01T06:53:15.882353
33,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,2025-07-01T06:53:17.647059
40,State-gov,11th,7,Divorced,Transport-moving,Unmarried,White,Female,0,0,52,United-States,2025-07-01T06:53:19.411765
39,?,11th,7,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,2025-07-01T06:53:21.176471
29,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2829,0,40,United-States,2025-07-01T06:53:22.941176
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:53:24.705882
46,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36,United-States,2025-07-01T06:53:26.470588
24,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,2025-07-01T06:53:28.235294
28,Private,Masters,14,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,30,Cuba,2025-07-01T06:53:30.000000
20,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,2025-07-01T06:53:31.764706
34,Private,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,2025-07-01T06:53:33.529412
34,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,2025-07-01T06:53:35.294118
25,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,2025-07-01T06:53:37.058824
36,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:38.823529
61,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:40.588235
38,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,58,United-States,2025-07-01T06:53:42.352941
57,Private,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,1719,25,United-States,2025-07-01T06:53:44.117647
20,?,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,United-States,2025-07-01T06:53:45.882353
56,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,10,United-States,2025-07-01T06:53:47.647059
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,2025-07-01T06:53:49.411765
60,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,48,United-States,2025-07-01T06:53:51.176471
37,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,2025-07-01T06:53:52.941176
27,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,2025-07-01T06:53:54.705882
54,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Male,0,0,28,Columbia,2025-07-01T06:53:56.470588
40,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,30,China,2025-07-01T06:53:58.235294
18,Private,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,2025-07-01T06:54:00.000000
51,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,2025-07-01T06:54:01.764706
40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,2025-07-01T06:54:03.529412
64,Federal-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,8,United-States,2025-07-01T06:54:05.294118
24,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,2174,0,40,United-States,2025-07-01T06:54:07.058824
