timestamp,sql
2025-07-01T00:01:02.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 9.33 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:02.600000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 97.68 AND public.store_sales.ss_wholesale_cost BETWEEN 14.51 AND 24.41 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:02.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 16.12 AND public.store_sales.ss_wholesale_cost BETWEEN 64.12 AND 74.02 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:03.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 49.91 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:03.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 26.17 AND public.store_sales.ss_sold_date_sk > 91.96 AND public.store_sales.ss_hdemo_sk > 45.99 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:03.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 30.79 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:03.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 89.94 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:03.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 63.82 AND public.store_sales.ss_sold_date_sk > 34.99 AND public.store_sales.ss_hdemo_sk > 42.62 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:04.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 27.34 AND public.store_sales.ss_wholesale_cost BETWEEN 23.19 AND 33.09 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:04.200000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 16.27 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:04.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 83.15 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:04.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 59.16 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:04.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 88.4 AND public.store_sales.ss_wholesale_cost BETWEEN 71.34 AND 81.24 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:05.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 55.85 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:05.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 32.75 AND public.store_sales.ss_sold_date_sk > 35.23 AND public.store_sales.ss_hdemo_sk > 38.48 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:05.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 55.96 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:05.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 55.97 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:05.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 24.85 AND public.store_sales.ss_wholesale_cost BETWEEN 70.48 AND 80.38 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:06.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 27.64 AND public.store_sales.ss_wholesale_cost BETWEEN 27.81 AND 37.71 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:06.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 8.33 AND public.store_sales.ss_wholesale_cost BETWEEN 40.29 AND 50.19 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:06.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 80.94 AND public.store_sales.ss_sold_date_sk > 99.88 AND public.store_sales.ss_hdemo_sk > 30.34 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:06.600000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 97.01 AND public.store_sales.ss_sold_date_sk > 98.47 AND public.store_sales.ss_hdemo_sk > 29.53 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:06.800000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 94.66 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:07.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 70.12 AND public.store_sales.ss_sold_date_sk > 21.5 AND public.store_sales.ss_hdemo_sk > 30.91 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:07.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 11.72 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:07.400000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 53.6 AND public.store_sales.ss_wholesale_cost BETWEEN 73.2 AND 83.1 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:07.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 39.08 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:07.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 94.8 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:08.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 67.86 AND public.store_sales.ss_sold_date_sk > 71.61 AND public.store_sales.ss_hdemo_sk > 77.6 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:08.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 49.12 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:08.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 13.44 AND public.store_sales.ss_sold_date_sk > 95.27 AND public.store_sales.ss_hdemo_sk > 48.72 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:08.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 38.95 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:08.800000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 16.18 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:09.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 59.52 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:09.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 71.48 AND public.store_sales.ss_wholesale_cost BETWEEN 51.84 AND 61.74 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:09.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 10.34 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:09.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 12.85 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:09.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 97.64 AND public.store_sales.ss_sold_date_sk > 40.57 AND public.store_sales.ss_hdemo_sk > 68.86 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:10.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 14.73 AND public.store_sales.ss_sold_date_sk > 29.07 AND public.store_sales.ss_hdemo_sk > 67.8 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:10.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 61.41 AND public.store_sales.ss_sold_date_sk > 44.95 AND public.store_sales.ss_hdemo_sk > 93.66 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:10.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 28.66 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:10.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 4.91 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:10.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 65.67 AND public.store_sales.ss_sold_date_sk > 67.61 AND public.store_sales.ss_hdemo_sk > 44.04 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:11.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 23.46 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:11.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 50.27 AND public.store_sales.ss_sold_date_sk > 52.44 AND public.store_sales.ss_hdemo_sk > 51.31 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:11.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 18.02 AND public.store_sales.ss_sold_date_sk > 89.14 AND public.store_sales.ss_hdemo_sk > 47.53 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:11.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 98.92 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:11.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 98.12 AND public.store_sales.ss_wholesale_cost BETWEEN 0.24 AND 10.14 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:12.000000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 1.85 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:12.200000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 95.53 AND public.store_sales.ss_sold_date_sk > 25.12 AND public.store_sales.ss_hdemo_sk > 10.79 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:12.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 3.09 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:12.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 66.13 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:12.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 37.93 AND public.store_sales.ss_sold_date_sk > 56.94 AND public.store_sales.ss_hdemo_sk > 27.76 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:13.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 68.27 AND public.store_sales.ss_sold_date_sk > 22.2 AND public.store_sales.ss_hdemo_sk > 10.82 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:13.200000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 75.7 AND public.store_sales.ss_wholesale_cost BETWEEN 5.73 AND 15.63 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:13.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 54.07 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:13.600000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 43.7 AND public.store_sales.ss_sold_date_sk > 78.28 AND public.store_sales.ss_hdemo_sk > 84.28 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:13.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 35.84 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:14.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 11.09 AND public.store_sales.ss_sold_date_sk > 65.64 AND public.store_sales.ss_hdemo_sk > 95.58 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:14.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 74.53 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:14.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 67.12 AND public.store_sales.ss_sold_date_sk > 13.81 AND public.store_sales.ss_hdemo_sk > 28.24 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:14.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 27.01 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:14.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 53.66 AND public.store_sales.ss_sold_date_sk > 19.54 AND public.store_sales.ss_hdemo_sk > 98.87 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:15.000000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 1.48 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:15.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 70.82 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:15.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 2.4 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:15.600000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 24.03 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:15.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 29.84 AND public.store_sales.ss_wholesale_cost BETWEEN 48.46 AND 58.36 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:16.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 97.1 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:16.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 25.83 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:16.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 93.75 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:16.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 4.58 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:16.800000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 26.48 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:17.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 85.78 AND public.store_sales.ss_wholesale_cost BETWEEN 3.75 AND 13.65 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:17.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 64.0 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:17.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 76.24 AND public.store_sales.ss_sold_date_sk > 77.46 AND public.store_sales.ss_hdemo_sk > 21.47 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:17.600000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 30.84 AND public.store_sales.ss_wholesale_cost BETWEEN -0.87 AND 9.03 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:17.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 97.21 AND public.store_sales.ss_sold_date_sk > 70.78 AND public.store_sales.ss_hdemo_sk > 48.81 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:18.000000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 28.32 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:18.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 65.19 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:18.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 64.07 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:18.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 6.11 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:18.800000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 29.8 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:19.000000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 44.07 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:19.200000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 6.67 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:19.400000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 37.13 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:19.600000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 63.07 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:19.800000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 41.33 AND public.store_sales.ss_wholesale_cost BETWEEN 52.3 AND 62.2 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:20.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 19.35 AND public.store_sales.ss_wholesale_cost BETWEEN 41.97 AND 51.87 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:20.200000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 4.92 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:20.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 97.98 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:20.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 78.12 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:20.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 51.38 AND public.store_sales.ss_sold_date_sk > 90.8 AND public.store_sales.ss_hdemo_sk > 42.51 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:21.000000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 27.78 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:21.200000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 47.88 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:21.400000,SELECT public.store_sales.ss_list_price FROM public.store_sales  WHERE public.store_sales.ss_ext_list_price > 26.08 ORDER BY public.store_sales.ss_list_price LIMIT 100;
2025-07-01T00:01:21.600000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 67.99 AND public.store_sales.ss_sold_date_sk > 7.54 AND public.store_sales.ss_hdemo_sk > 1.11 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:21.800000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 59.85 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:22.000000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 17.86 AND public.store_sales.ss_sold_date_sk > 97.88 AND public.store_sales.ss_hdemo_sk > 50.37 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:22.200000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 17.3 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:22.400000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 37.63 AND public.store_sales.ss_sold_date_sk > 42.34 AND public.store_sales.ss_hdemo_sk > 12.72 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:22.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 99.71 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
2025-07-01T00:01:22.800000,SELECT public.store_sales.ss_ext_discount_amt FROM public.store_sales  WHERE public.store_sales.ss_promo_sk < 52.7 AND public.store_sales.ss_sold_date_sk > 22.22 AND public.store_sales.ss_hdemo_sk > 14.82 ORDER BY public.store_sales.ss_ext_discount_amt LIMIT 100;
2025-07-01T00:01:23.000000,SELECT public.store_sales.ss_item_sk FROM public.store_sales  WHERE public.store_sales.ss_customer_sk > 11.96 AND public.store_sales.ss_wholesale_cost BETWEEN 90.7 AND 100.6 ORDER BY public.store_sales.ss_item_sk LIMIT 100;
2025-07-01T00:01:23.200000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 19.76 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:23.400000,SELECT public.catalog_sales.cs_order_number FROM public.catalog_sales FULL JOIN public.store_sales ON public.catalog_sales.cs_net_profit = public.store_sales.ss_net_profit WHERE public.catalog_sales.cs_warehouse_sk <= 44.24 ORDER BY public.catalog_sales.cs_order_number LIMIT 100;
2025-07-01T00:01:23.600000,SELECT public.store_sales.ss_sold_date_sk FROM public.store_sales  WHERE public.store_sales.ss_addr_sk <= 78.25 ORDER BY public.store_sales.ss_sold_date_sk LIMIT 100;
