row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
40225,37,Private,7th-8th,4,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States
16923,39,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States
33042,39,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,28,United-States
27592,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
12970,23,State-gov,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
42900,29,Private,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
38891,34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan
32092,34,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
41489,31,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42332,33,Private,Doctorate,16,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,Japan
34529,43,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
40830,35,Federal-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
34001,32,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
33145,33,Private,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
30148,31,Private,9th,5,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States
36695,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States
7707,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
43009,29,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,1,Japan
42559,24,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,33,United-States
1418,31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,90,United-States
40281,59,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,United-States
16308,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
36243,26,State-gov,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
7815,26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
39891,46,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,Black,Female,0,0,32,Jamaica
40586,32,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,40,United-States
24739,57,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
310,41,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States
13954,49,Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
30065,23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,Greece
47913,31,Self-emp-not-inc,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
30786,24,Private,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
12611,42,Private,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States
30892,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
26341,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
38030,32,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,?
5213,34,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States
37106,25,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,?
26399,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
47028,28,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States
16641,34,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States
30824,36,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1741,40,United-States
45516,47,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
4991,33,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States
45787,53,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
33522,21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,United-States
3311,36,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States
14637,41,Local-gov,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,0,0,40,United-States
34521,20,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Female,0,0,40,United-States
3286,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
28390,31,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
16830,44,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
30265,34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
2228,32,Local-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States
42542,30,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States
47543,37,Private,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,45,United-States
47314,25,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,30,United-States
36546,43,Private,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,15020,0,35,United-States
6339,34,Local-gov,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States
36970,61,Private,Bachelors,13,Widowed,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,0,0,40,?
1184,32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
1068,36,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
15739,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
23807,42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
37560,50,?,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
33298,28,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
21728,25,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
13299,37,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States
48701,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,62,United-States
20770,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
21996,26,Private,5th-6th,3,Separated,Craft-repair,Not-in-family,Other,Male,0,0,35,Mexico
7947,29,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
33813,21,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States
10718,28,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
4025,31,Private,10th,6,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
33161,22,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States
31897,22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States
13280,48,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
46444,32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States
7351,36,Local-gov,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,55,United-States
21070,23,Private,12th,8,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,30,Mexico
46093,52,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
20456,25,Private,9th,5,Never-married,Farming-fishing,Other-relative,White,Male,0,0,45,Mexico
31118,30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
19363,23,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,25,United-States
13326,33,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,United-States
48052,41,Local-gov,Assoc-voc,11,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States
19936,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Cuba
43646,23,Private,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,66,United-States
11155,20,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States
10344,39,Self-emp-not-inc,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,1669,60,?
1512,30,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States
31754,20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,18,United-States
17929,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Cuba
42180,41,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,20,United-States
23046,34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47281,31,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
8998,42,Private,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,38,United-States
42396,34,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
37873,40,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
41204,38,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
30518,23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Dominican-Republic
6396,24,Federal-gov,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,?
1583,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
44961,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
30052,36,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,2001,40,United-States
38846,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,United-States
23449,21,Private,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Female,0,0,38,United-States
5715,46,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
6096,31,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States
33407,45,State-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
20975,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
9726,51,State-gov,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
23956,31,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
3134,45,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,10520,0,48,United-States
28381,40,Private,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
13071,35,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38897,35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
15090,38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
22177,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
559,34,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,32,United-States
3530,47,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
19105,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
23375,38,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States
29251,33,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
14178,19,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States
33876,37,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,4934,0,50,United-States
41969,37,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
1928,45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1628,45,United-States
23403,23,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States
5111,21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
11756,24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
48184,27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,40,United-States
6945,44,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States
24320,44,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
30126,42,Local-gov,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,3325,0,40,United-States
470,30,Private,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States
15877,42,State-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
25236,36,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,43,?
4290,23,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States
17060,45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
1617,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,60,United-States
3832,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,40,United-States
19330,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
6469,34,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
27682,19,Private,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
33602,53,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,United-States
39046,35,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
9708,43,Local-gov,HS-grad,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
8126,53,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Unmarried,White,Male,0,0,60,United-States
5092,35,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
31014,50,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,62,United-States
34437,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,South
1536,30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
45732,41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,60,?
2536,38,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
26400,30,Private,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,42,United-States
34565,22,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,60,United-States
42516,25,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Female,0,0,25,United-States
34811,30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
39101,47,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,41,United-States
16527,24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
39737,36,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,55,United-States
3912,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
26706,21,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,12,United-States
39856,34,State-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
22039,27,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,35,United-States
31359,31,Federal-gov,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States
25671,29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
35661,45,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
3989,52,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
2946,31,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States
11996,23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
7757,31,Private,11th,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States
42555,32,Private,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico
10639,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States
16397,21,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,45,United-States
8834,31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
38511,42,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,99,United-States
32105,26,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States
24284,19,Private,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States
27086,18,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,United-States
35057,34,Private,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States
11082,43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
48663,34,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,41,United-States
47603,55,Private,Masters,14,Divorced,Sales,Not-in-family,White,Male,10520,0,40,United-States
31689,34,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States
9679,29,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,Germany
33148,36,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Cuba
3517,19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States
1490,37,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,60,United-States
12508,24,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
22537,60,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
42379,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,30,United-States
35438,45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
36205,18,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,36,United-States
20737,42,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States
16832,37,Private,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Female,0,0,40,United-States
18054,39,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
48232,48,Private,1st-4th,2,Separated,Machine-op-inspct,Other-relative,Black,Male,0,0,48,United-States
1954,21,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
42319,46,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States
28216,42,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
21384,26,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
35350,25,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States
23708,32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States
42642,47,Self-emp-not-inc,Masters,14,Divorced,Transport-moving,Not-in-family,White,Male,0,2258,50,United-States
43966,21,Private,10th,6,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States
20557,38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
13450,36,Local-gov,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States
28888,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Cuba
44544,38,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,1579,40,Vietnam
10226,30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States
30366,55,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States
30773,24,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,5060,0,30,United-States
35736,41,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States
6410,25,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,46,United-States
34892,24,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,60,United-States
44375,22,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States
8719,29,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0,50,United-States
11532,45,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
47439,33,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
8778,47,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
41684,59,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
23989,33,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
12002,31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States
42504,32,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States
21700,43,Private,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
25102,36,Self-emp-inc,Some-college,10,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,55,United-States
17474,39,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
28915,45,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
7941,24,Private,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States
19031,21,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
47340,29,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,Black,Female,0,0,40,United-States
12529,33,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
32005,42,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States
37711,23,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,15,United-States
6377,30,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,?
47363,37,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States
22109,48,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
11457,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
3584,43,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States
8236,26,Self-emp-not-inc,10th,6,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States
25342,41,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
16402,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States
40429,21,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
21004,33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
12074,32,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
30074,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States
34449,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
8133,30,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
35895,38,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
32350,36,Private,11th,7,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States
23117,31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Germany
41177,27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2580,0,40,United-States
39294,41,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,13550,0,60,United-States
28542,36,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3464,0,40,United-States
9991,18,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
5454,45,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States
13109,37,Local-gov,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States
2788,20,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States
25908,21,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,8,United-States
45753,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,60,United-States
1917,47,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
5949,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,United-States
22034,42,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,Dominican-Republic
45613,27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
15372,54,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
24728,34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
