row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
30982,43,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
29858,40,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
3039,44,Local-gov,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
25086,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
7177,44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,?
35926,41,Self-emp-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
24780,43,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
1817,46,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States
3925,50,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,Columbia
34780,49,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States
3249,46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
46757,43,Local-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,34,United-States
17115,40,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
14235,44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,40,?
16955,42,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
37815,40,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,32,United-States
32128,50,Private,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
8859,40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
8291,50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
4623,49,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
32085,48,Private,9th,5,Widowed,Transport-moving,Unmarried,White,Male,0,0,40,United-States
37264,45,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
12724,46,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States
987,41,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,35,United-States
3777,40,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
47291,41,Private,Masters,14,Divorced,Other-service,Unmarried,Black,Female,0,0,30,United-States
14203,49,Private,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
37565,43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,60,United-States
30401,50,Self-emp-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,Germany
18468,44,Private,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States
9883,43,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,United-States
29896,40,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
31339,46,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,England
25619,45,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
1833,46,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States
47312,46,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,56,United-States
14018,40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
47840,44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States
29304,48,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
28315,45,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
36466,41,Self-emp-not-inc,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States
39610,42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
31933,47,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States
16423,50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,80,United-States
45357,49,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,32,United-States
18011,46,?,HS-grad,9,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines
20865,44,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,46,United-States
21224,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,7298,0,40,United-States
29803,47,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46066,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
11625,49,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
5755,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada
9492,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States
43380,49,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States
31456,40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States
13705,48,Private,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
39837,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
42077,45,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
41341,48,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,55,United-States
44903,46,Local-gov,Prof-school,15,Separated,Prof-specialty,Not-in-family,Black,Male,4650,0,40,United-States
12085,40,State-gov,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
36774,43,Local-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,36,United-States
22362,43,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States
41069,50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
35445,47,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
37925,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
31920,44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Dominican-Republic
26302,42,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
48083,42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
45768,50,Local-gov,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,43,United-States
7884,47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
6298,50,Local-gov,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,28,United-States
35327,47,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
10313,48,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,25,Peru
24462,49,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States
40997,43,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2002,44,United-States
35671,45,State-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
26191,45,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,50,United-States
28749,48,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
24566,49,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
14278,42,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
27347,41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
33468,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
42715,41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States
30976,40,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1977,45,Hong
37110,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
7651,43,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
22393,40,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,35,United-States
411,41,Local-gov,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States
11869,49,State-gov,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
35353,45,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,6849,0,43,United-States
48433,41,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
4650,48,Private,Some-college,10,Separated,Sales,Unmarried,Black,Female,0,0,35,United-States
19423,41,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
39106,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
9794,45,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,India
26841,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
29929,47,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,45,United-States
8982,47,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
17181,45,Private,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,45,United-States
38265,45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
26786,42,Private,11th,7,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
237,40,State-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States
37101,48,Private,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,1902,40,?
1565,42,Federal-gov,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,0,0,40,United-States
36342,40,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,65,United-States
9719,49,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,85,United-States
46833,44,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,75,United-States
17790,42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States
15807,45,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
7097,46,Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,?
17803,43,Private,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
21727,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States
35092,47,Private,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,52,United-States
43355,44,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
28867,43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States
18960,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
33786,45,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States
137,43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
17202,44,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,16,?
38780,44,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,4386,0,40,United-States
4340,46,Federal-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
28635,41,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Peru
23280,50,Private,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States
31275,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States
2952,48,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,Black,Female,0,1669,38,United-States
28217,47,Local-gov,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,Puerto-Rico
27166,45,Federal-gov,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
27135,40,State-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
29374,41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
39339,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
12978,44,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
40292,41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
3470,50,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
2670,49,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
38331,43,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
34359,45,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States
38544,41,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
25028,42,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
7044,41,Private,Doctorate,16,Divorced,Sales,Unmarried,White,Female,0,0,50,United-States
15879,40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States
20956,40,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,36,United-States
4112,43,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
10653,43,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States
29101,43,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35837,50,Private,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,51,United-States
48720,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States
45588,48,Self-emp-not-inc,Bachelors,13,Separated,Tech-support,Not-in-family,White,Male,0,0,50,United-States
31282,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
20377,42,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,7430,0,44,United-States
30972,41,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States
38374,45,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
5630,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,India
19831,42,?,HS-grad,9,Married-spouse-absent,?,Not-in-family,White,Male,0,0,35,United-States
18589,43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States
27719,42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States
28608,40,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States
17547,49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
16238,43,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
1182,40,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
1109,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States
40606,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
13116,43,Private,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,44,Poland
25064,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States
14329,43,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States
45929,48,Federal-gov,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
12479,41,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
20754,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
42683,41,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,10,United-States
8891,44,Private,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,50,United-States
39217,49,Local-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,60,United-States
22252,50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States
23410,46,Private,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,United-States
6371,44,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
3699,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
35422,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23988,40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States
21135,42,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,?
35481,48,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
37352,43,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
7602,50,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
29717,47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
6454,42,Federal-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,14084,0,60,United-States
36590,41,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States
31947,49,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States
46762,40,Private,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,24,United-States
3131,41,Private,11th,7,Divorced,Other-service,Unmarried,Other,Female,0,0,40,United-States
13549,42,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407,0,40,United-States
12595,44,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1590,40,United-States
11874,42,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44361,40,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States
11966,46,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
13072,46,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,20,United-States
37011,47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
21797,40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
37931,48,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,2407,0,40,United-States
23616,48,Private,1st-4th,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
1485,43,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States
2857,46,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
44373,48,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,50,Nicaragua
6640,43,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States
25741,41,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
19941,47,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,30,United-States
16840,49,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States
44006,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States
1002,50,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,United-States
47078,43,Private,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
27117,43,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,24,United-States
2312,42,Private,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
12532,43,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States
47916,50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,United-States
31828,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
9517,40,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,72,United-States
27366,42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
22495,49,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
47490,42,Local-gov,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,United-States
29613,48,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
16939,40,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States
5377,43,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States
7233,41,Private,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States
10885,45,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
12015,41,Local-gov,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States
27160,50,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States
25311,42,Private,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,United-States
42004,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States
35122,40,Local-gov,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States
3081,40,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
34360,48,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
23485,47,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States
7932,45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
46214,47,Private,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States
41492,48,Private,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,52,Dominican-Republic
32455,50,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
22429,46,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States
19973,44,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
31674,41,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,Philippines
26338,45,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24790,41,Private,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,50,United-States
39398,40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,45,South
22302,42,State-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
38404,44,Private,9th,5,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,50,Puerto-Rico
9649,43,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Haiti
12442,50,Self-emp-not-inc,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,4416,0,45,United-States
7876,47,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States
16010,48,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,2885,0,15,United-States
36862,49,Local-gov,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States
25130,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba
9833,46,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42944,49,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States
43018,40,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
42587,42,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,Black,Male,0,0,45,United-States
21890,42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
48098,49,Private,12th,8,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States
37702,43,Private,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,84,United-States
2963,42,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
44511,46,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States
26036,44,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,15,United-States
24037,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,38,United-States
4954,49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States
31940,41,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,40,United-States
40167,40,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States
18402,42,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States
