row_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
44516,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
25854,70,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,2009,0,40,United-States
25316,64,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,9,United-States
39608,62,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?
32769,73,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
35155,72,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,32,United-States
39447,61,Federal-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States
43508,71,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States
17249,65,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,9386,0,10,United-States
19029,61,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
4675,62,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States
28875,68,Local-gov,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,1668,20,United-States
1902,65,Without-pay,7th-8th,4,Widowed,Farming-fishing,Unmarried,White,Female,0,0,50,United-States
23593,62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
14560,63,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
1632,67,Local-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,24,United-States
1958,64,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,38,United-States
40665,75,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,16,United-States
18332,62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
6545,61,Private,9th,5,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
26348,65,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
38202,63,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,3674,0,30,United-States
11239,84,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
31433,87,?,HS-grad,9,Widowed,?,Not-in-family,White,Male,0,0,2,United-States
4182,63,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
2616,74,Private,Prof-school,15,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States
26796,69,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514,0,40,United-States
27260,66,Private,Bachelors,13,Widowed,Other-service,Not-in-family,White,Male,0,0,12,United-States
32194,68,Private,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,20,United-States
36260,68,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,60,United-States
47650,90,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
26011,68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
16365,64,Private,5th-6th,3,Separated,Other-service,Other-relative,White,Female,0,0,20,Cuba
39412,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,6,United-States
13867,63,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,12,United-States
21969,62,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,2174,0,40,United-States
3877,61,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31,United-States
46897,61,Private,Assoc-acdm,12,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
41275,62,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,15,United-States
20484,79,Local-gov,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
9127,68,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,55,United-States
8352,61,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States
12939,65,Private,HS-grad,9,Divorced,Exec-managerial,Other-relative,White,Female,1848,0,50,United-States
27603,75,Self-emp-inc,HS-grad,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,United-States
35718,62,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,43,United-States
33277,65,Self-emp-not-inc,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,2964,0,40,United-States
14231,62,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Canada
46447,63,Private,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States
36710,75,?,Masters,14,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,0,0,26,United-States
27845,61,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
30742,62,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
21091,76,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,15,United-States
12782,68,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
18142,79,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States
37667,67,Self-emp-not-inc,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,2346,0,33,United-States
851,61,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
5938,71,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,35,United-States
2373,74,?,9th,5,Married-civ-spouse,?,Husband,White,Male,3471,0,40,United-States
2155,75,Private,10th,6,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,70,United-States
41961,63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35216,78,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States
23944,65,Local-gov,12th,8,Widowed,Exec-managerial,Not-in-family,White,Male,2009,0,44,United-States
24814,73,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States
23933,62,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States
21750,72,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States
20074,65,Without-pay,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2414,0,20,United-States
30975,66,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States
32034,70,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
31623,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States
25398,80,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States
42009,65,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States
33188,64,?,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,1672,10,United-States
8576,64,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States
3581,63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
32431,61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States
1459,76,?,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,2,United-States
29370,62,Private,10th,6,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
45608,68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,10,United-States
28766,72,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,2414,0,12,United-States
19585,64,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,Canada
32449,61,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
23267,66,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States
27462,65,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,27,United-States
45643,71,Private,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,28,United-States
19490,90,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
46825,81,Private,5th-6th,3,Widowed,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,6,United-States
44237,61,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
3534,63,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Cuba
5103,62,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
1047,64,?,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,0,0,20,United-States
4721,79,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States
34257,67,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
3594,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States
16137,69,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,48,United-States
41600,81,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
1264,73,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37,United-States
40348,68,Local-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,33,United-States
14330,64,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
6047,61,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2414,0,5,United-States
34899,64,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
31711,64,?,Some-college,10,Widowed,?,Not-in-family,White,Male,0,0,4,United-States
42870,67,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,18,United-States
36615,67,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
39910,67,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
14331,67,?,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,5,United-States
9415,62,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
37266,62,Federal-gov,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
40073,68,?,1st-4th,2,Widowed,?,Unmarried,Black,Female,0,0,40,United-States
48401,72,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
20660,66,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
18736,69,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
38553,70,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,8,United-States
17408,62,Private,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States
45199,62,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
42115,61,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
21412,63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37305,64,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Cuba
37462,65,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
5199,76,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
44103,62,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
25538,69,?,Prof-school,15,Divorced,?,Not-in-family,White,Male,0,0,5,United-States
40794,64,Self-emp-not-inc,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,70,United-States
16211,62,Private,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
43780,63,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
19654,68,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,419,12,United-States
687,66,?,7th-8th,4,Never-married,?,Not-in-family,White,Male,0,0,4,United-States
4465,73,?,10th,6,Never-married,?,Not-in-family,White,Male,0,0,4,United-States
16161,62,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
46052,67,?,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,16,United-States
46073,63,Local-gov,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28705,66,Private,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,50,United-States
31825,63,Private,9th,5,Separated,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States
22714,61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
14871,70,?,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,7,United-States
16666,65,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
33846,65,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
37372,61,Self-emp-not-inc,Assoc-voc,11,Widowed,Craft-repair,Unmarried,White,Female,0,0,40,Canada
39219,64,Private,5th-6th,3,Widowed,Priv-house-serv,Unmarried,Black,Female,0,0,4,United-States
39139,83,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
4439,68,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
24912,64,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,23,United-States
2898,64,Private,10th,6,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States
27610,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States
22221,90,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States
43392,78,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States
17877,64,?,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States
6016,67,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,2329,0,15,United-States
7511,62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,United-States
31125,63,Private,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
5105,90,Private,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,35,United-States
35089,74,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,10,United-States
3625,71,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
40604,61,Private,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States
35319,69,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
3977,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
4149,63,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
48162,66,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,United-States
18941,65,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
18704,73,Federal-gov,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States
40252,64,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
45972,68,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Scotland
48148,61,Private,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States
37400,66,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
19046,81,State-gov,1st-4th,2,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States
4110,90,?,Bachelors,13,Widowed,?,Other-relative,White,Female,991,0,10,United-States
38564,67,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,1848,0,99,United-States
28034,61,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
21247,61,Private,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States
44280,69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
5687,69,State-gov,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,38,United-States
730,65,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,9386,0,59,?
23751,65,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States
2838,69,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States
6130,63,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?
6017,65,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,9386,0,40,United-States
32747,64,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
36995,77,Self-emp-not-inc,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States
29182,67,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States
46861,88,Self-emp-not-inc,11th,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,40,United-States
18985,61,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States
14501,64,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,20,United-States
42544,66,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,?
11544,65,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States
46932,63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States
803,68,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Unmarried,White,Male,0,0,20,United-States
2248,64,Local-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
43554,64,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
26619,62,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States
48537,65,Local-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,2964,0,35,United-States
3665,62,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
27798,61,Self-emp-not-inc,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,20,United-States
47302,81,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,4,United-States
26432,68,Private,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Cuba
31732,72,?,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
34856,77,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States
23053,68,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
31662,68,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,25,United-States
29286,66,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,United-States
44049,74,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States
43517,61,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States
23129,64,Local-gov,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States
31284,61,Self-emp-not-inc,HS-grad,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States
14156,63,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
9867,61,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?
23537,69,?,Some-college,10,Never-married,?,Not-in-family,White,Male,1848,0,1,United-States
18024,63,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States
29223,63,?,Some-college,10,Widowed,?,Not-in-family,Black,Female,0,0,24,United-States
3864,62,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,3411,0,40,United-States
47559,68,Private,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,991,0,29,United-States
48158,65,Private,7th-8th,4,Widowed,Priv-house-serv,Not-in-family,White,Female,0,3175,60,Puerto-Rico
34972,76,?,5th-6th,3,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States
27020,61,Private,Bachelors,13,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,12,?
15668,66,Private,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,8,United-States
40331,61,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
34342,65,?,Some-college,10,Widowed,?,Not-in-family,White,Female,401,0,14,United-States
8556,69,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States
44435,71,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,6514,0,40,United-States
46035,61,?,7th-8th,4,Separated,?,Not-in-family,White,Male,0,0,40,United-States
36254,64,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,6418,0,65,United-States
30829,61,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,25,United-States
21008,61,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States
45256,70,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States
19072,62,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
40181,65,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
48231,72,Private,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States
8003,66,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,1825,40,United-States
29805,62,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
19217,69,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
41517,85,Private,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,5,United-States
41413,62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
23756,72,?,10th,6,Divorced,?,Not-in-family,White,Male,0,0,12,United-States
20801,62,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
13950,66,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States
42344,63,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States
40274,72,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
48833,61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
48668,83,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States
38185,73,?,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,38,United-States
45761,69,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States
41813,72,?,Assoc-voc,11,Widowed,?,Not-in-family,White,Female,0,2465,40,United-States
12750,64,Local-gov,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,20,United-States
22845,65,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3818,0,10,United-States
6625,90,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
46393,67,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6767,0,40,United-States
30395,61,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
11735,65,?,Preschool,1,Married-civ-spouse,?,Husband,Black,Male,0,0,30,United-States
33797,64,Private,7th-8th,4,Separated,Priv-house-serv,Not-in-family,Other,Female,0,0,35,Mexico
31119,65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,45,Germany
18233,67,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,4,United-States
33742,64,Federal-gov,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States
26230,67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
41844,68,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,24,United-States
27722,61,Local-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States
28154,67,Local-gov,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,7896,0,50,United-States
42864,66,Private,HS-grad,9,Widowed,Sales,Not-in-family,Black,Female,0,0,24,United-States
20286,70,Self-emp-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
6874,73,Self-emp-not-inc,12th,8,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,18,United-States
1555,62,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,?
37489,68,?,Bachelors,13,Widowed,?,Not-in-family,White,Female,0,0,2,United-States
35222,77,Private,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,3818,0,30,United-States
11144,73,Private,Some-college,10,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,10,United-States
6982,64,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
873,71,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,10605,0,40,United-States
17838,62,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,25,United-States
29602,65,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,United-States
19815,61,?,HS-grad,9,Divorced,?,Not-in-family,White,Male,4865,0,40,United-States
21896,71,Local-gov,Masters,14,Widowed,Exec-managerial,Not-in-family,White,Male,2050,0,20,United-States
44208,67,?,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,5,United-States
17703,62,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
25964,61,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
38929,63,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,15,United-States
